Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2849,209.61687,1382.7919,0.36036545,244.21034,1346.2668,0.31122866,213.64693,1280.8549,0.2947069,185.24579,1261.2455,0.43066123,135.43573,1247.2166,0.60505897
2850,220.22018,1366.1998,0.12726276,1080.1165,918.3355,0.2189591,215.5405,1272.928,0.33846816,186.36975,1251.7777,0.36183771,141.66177,1237.7167,0.5563056
2851,1057.8955,671.1641,0.09876249,1081.1018,925.7023,0.25440517,225.99307,1268.9038,0.354548,186.80324,1236.0358,0.3310647,138.60373,1226.9392,0.634516
2852,1058.2916,671.5734,0.10308149,1080.989,925.1384,0.24392085,224.58746,1232.6869,0.39191863,200.45815,1226.9208,0.3510537,136.04836,1221.2795,0.56741613
2853,1058.8871,671.2703,0.1158669,1080.4153,926.47766,0.21473747,241.1187,1219.942,0.5708899,196.43694,1217.9233,0.6403077,141.54181,1216.8705,0.64204174
2854,1059.0968,671.29553,0.115479045,1079.4602,919.52747,0.20508318,250.5818,1203.355,0.6451527,205.24562,1205.0603,0.66476154,140.15317,1209.6511,0.62026703
2855,329.36456,1194.236,0.13635528,1080.7201,928.0297,0.19628978,247.34944,1187.2882,0.59608656,199.82043,1192.1199,0.6783724,141.60568,1201.3425,0.7447553
2856,315.6723,1189.9573,0.14249772,1079.8987,920.5763,0.20326956,260.8604,1178.9288,0.51063937,211.98163,1181.5768,0.56803554,132.8025,1204.9994,0.67687005
2857,1058.4354,671.18066,0.10396647,312.20657,1180.5989,0.20249677,246.89635,1169.3091,0.60847306,208.60767,1186.1752,0.7447402,134.60281,1211.3833,0.602761
2858,1058.635,671.4495,0.09960747,333.34662,1143.3567,0.2827865,265.25906,1161.3407,0.80756885,208.42569,1188.3485,0.7861042,137.87483,1219.0908,0.6754129
2859,346.91647,1117.0659,0.37691525,315.3032,1137.5925,0.6464181,262.9781,1155.4012,0.8000484,176.35623,1208.6455,0.7075751,113.30428,1230.1631,0.6482683
2860,323.1582,1148.225,0.14424835,308.96976,1146.2726,0.2754804,246.01521,1159.1362,0.78190655,179.63672,1219.6561,0.7191561,97.25921,1252.5613,0.5320896
2861,346.69257,1099.8512,0.69950414,293.1219,1124.5508,0.7548315,257.7354,1152.9592,0.55263805,159.13937,1261.3661,0.66942936,100.09392,1279.0057,0.6876551
2862,275.37537,1096.9066,0.29104123,288.58105,1132.4801,0.4543164,245.93585,1215.6368,0.3890665,169.5085,1281.907,0.60620755,106.51875,1301.3936,0.3938653
2863,336.6264,1164.4982,0.83227366,268.02734,1186.8605,0.64642507,230.12839,1218.8336,0.4494023,155.5847,1312.716,0.59498113,110.4633,1327.4224,0.49037123
2864,229.35303,1184.2089,0.22156051,235.51622,1228.5912,0.54538333,209.33842,1299.3748,0.4564122,172.2698,1330.512,0.6324457,114.19378,1345.1267,0.38103005
