Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2565,852.0129,807.9231,0.34467202,878.48706,855.026,0.47804815,870.8369,906.33887,0.52517766,868.87134,952.1862,0.5489807,866.5688,1004.8084,0.2073337
2566,904.5559,859.4664,0.46455264,873.2829,884.8543,0.7468716,865.3455,930.64044,0.5756003,868.33606,970.2634,0.48735258,864.2966,1015.1135,0.2643742
2567,889.3958,878.05493,0.27603734,868.26465,910.51544,0.42969897,866.68317,946.4684,0.5080468,864.623,979.0977,0.5715087,863.925,1016.2442,0.5608028
2568,856.87683,912.8034,0.42684373,868.4905,934.8156,0.47418594,865.1361,969.144,0.49571705,862.08307,996.5383,0.43025512,860.40045,1025.503,0.27665332
2569,876.844,927.26,0.18981533,867.2777,953.52893,0.40969262,863.48065,985.69574,0.44134218,859.79645,1013.1149,0.34567946,858.2706,1029.5262,0.21094856
2570,873.12555,943.8385,0.25790557,942.8578,1003.08136,0.17275281,865.3245,991.3576,0.38293213,858.2138,1012.84955,0.3907989,857.93567,1028.9171,0.23821685
2571,850.8829,970.13794,0.30681992,869.9191,988.53937,0.20581187,1049.7516,811.55664,0.20170006,1046.2463,840.0004,0.23285261,847.6672,1052.9154,0.23395616
2572,831.0748,1004.82043,0.35382256,957.5159,1017.0117,0.15250373,856.9565,1607.6633,0.2425201,1046.0931,839.66797,0.22629832,961.08545,1015.14935,0.13845973
2573,837.11993,1021.8422,0.40513062,953.79926,1013.7547,0.12079648,849.07196,1606.1252,0.23758063,947.59796,1611.1166,0.174122,962.63965,1012.65076,0.087753594
2574,860.556,967.1369,0.26228586,955.17334,1013.6887,0.18218303,848.98987,1606.1267,0.24839705,1046.0868,840.2637,0.19793831,846.4241,988.3632,0.2536943
2575,863.5639,1053.3372,0.17557524,951.3995,1009.5969,0.13967516,1050.2828,810.7352,0.22095627,1046.372,839.46295,0.20192653,844.21204,986.9186,0.25696856
