Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2484,596.667,1821.0481,0.8822498,514.99603,1802.0835,0.76824105,460.76117,1801.3394,0.65773463,419.00436,1808.3003,0.6847648,376.84705,1811.7145,0.50064236
2485,597.09125,1821.42,0.8982521,514.7083,1802.4901,0.82460696,460.93884,1801.0266,0.65057635,419.14227,1808.8352,0.67272955,376.55252,1812.3123,0.5138516
2486,598.0376,1821.1343,0.952401,514.86005,1803.0251,0.7761576,460.41162,1801.8551,0.6640476,419.8731,1808.9388,0.67820245,376.1378,1812.496,0.48909938
2487,598.65967,1820.6581,0.9768348,515.7845,1802.4744,0.7417564,466.617,1801.6719,0.64057815,420.98492,1808.9865,0.65774286,376.35086,1812.7361,0.4748881
2488,598.69507,1820.0204,0.9521756,515.95935,1802.158,0.7334464,466.7967,1801.4949,0.65446264,420.29626,1808.9489,0.66395855,376.21732,1812.34,0.47604075
2489,599.7046,1820.069,0.96154654,516.6471,1801.9568,0.7289687,468.94647,1801.072,0.6718342,420.82565,1808.9537,0.656838,376.89368,1812.3662,0.50559807
2490,600.7701,1818.5732,0.9521465,516.28033,1801.8989,0.7182921,467.7239,1800.2252,0.6972911,420.1784,1808.1161,0.6661203,376.9188,1812.032,0.4943181
2491,600.9553,1819.1636,0.9745519,516.3308,1802.0872,0.6909042,467.63235,1800.8955,0.7251032,418.35583,1807.9205,0.66036034,375.26663,1810.7399,0.50339335
2492,600.904,1819.1776,0.98691607,516.2128,1801.9904,0.6936677,468.0893,1800.5148,0.7357102,418.86523,1808.1567,0.6567637,375.32892,1810.4657,0.5001627
2493,601.418,1819.1415,0.97209835,516.44104,1802.0726,0.6859932,469.22406,1800.7742,0.7342113,419.24234,1808.4512,0.6540293,374.73633,1810.0438,0.5018802
2494,601.4734,1819.2722,0.96268916,516.8215,1802.0786,0.6924403,468.8936,1800.875,0.73648924,418.05563,1808.3342,0.6498381,374.19464,1810.0449,0.49497345
2495,601.8152,1819.6132,0.9717192,516.90686,1804.8771,0.7025351,467.72043,1801.4565,0.7191265,418.92087,1808.187,0.6510333,374.42487,1810.3677,0.4789252
2496,601.84503,1819.998,0.9520905,517.12994,1804.9786,0.6844664,469.13855,1801.2091,0.70873445,419.4061,1808.4039,0.6554631,374.3932,1810.2462,0.48025635
2497,602.13104,1820.1654,0.9614853,517.45123,1805.6539,0.694867,469.29187,1801.1311,0.71181995,418.7456,1808.1385,0.67621046,374.0901,1810.1729,0.472549
2498,602.8668,1819.8678,0.9638412,516.8312,1805.9362,0.67241216,469.07623,1801.3444,0.7100371,418.62842,1808.351,0.678804,374.23117,1809.9153,0.47207418
2499,602.5784,1820.397,0.9467037,517.48926,1805.7758,0.6597231,468.89944,1801.4105,0.71629745,418.1453,1808.1514,0.68217295,374.44604,1809.689,0.46739903
2500,603.1417,1820.0504,0.92066675,518.0746,1806.1769,0.6177621,472.14133,1801.7129,0.71889603,418.74963,1808.6794,0.66542643,372.2021,1811.1405,0.47995424
2501,603.04285,1820.3575,0.89929074,518.3931,1806.505,0.628931,473.86942,1801.747,0.7375932,420.51538,1809.007,0.64625317,372.22467,1810.9851,0.47524497
2502,603.40326,1819.2216,0.8891057,516.68256,1805.7034,0.62921965,471.35275,1801.9347,0.7499895,419.3789,1808.6442,0.6742982,372.62006,1811.5348,0.47263983
2503,603.56537,1819.1129,0.89923793,516.84906,1805.948,0.63560677,470.50256,1801.9302,0.74150205,418.7497,1808.9352,0.6790745,372.48178,1811.8953,0.46151033
2504,604.411,1819.3942,0.87685794,518.644,1805.1354,0.6502299,471.72028,1801.1626,0.73850054,418.6894,1809.5299,0.6764767,372.77646,1812.5328,0.44766685
2505,603.79315,1819.9238,0.88170934,517.8641,1802.7645,0.64016765,470.70978,1801.7686,0.7352315,418.00174,1809.7885,0.6621572,376.19333,1811.7671,0.43772817
2506,603.4716,1820.5804,0.8838992,519.9056,1805.6346,0.6630534,471.63403,1801.987,0.74500674,418.59592,1810.0967,0.6698112,372.21408,1812.571,0.44069546
2507,603.0611,1820.2635,0.90167385,520.3909,1805.775,0.6568948,474.89847,1801.7708,0.7414516,419.41568,1810.0767,0.6585485,372.10272,1811.6938,0.45598733
2508,602.989,1819.9663,0.90528053,520.05457,1805.8529,0.65739065,474.61475,1801.4087,0.73778856,419.55396,1809.892,0.6606671,375.90457,1811.3142,0.44856912
2509,602.93604,1820.457,0.90571207,518.7967,1806.6393,0.6830103,470.91504,1802.5641,0.7170986,419.2379,1810.1208,0.65832096,371.59958,1811.5154,0.48376665
2510,602.55884,1820.4976,0.911029,516.74725,1807.2118,0.68367195,469.2703,1802.8911,0.7082928,417.9167,1810.293,0.6734362,371.2513,1812.1721,0.47605175
2511,602.5176,1820.4166,0.9205228,517.2878,1807.369,0.6861834,469.9303,1802.859,0.7004844,418.99094,1810.036,0.66652155,371.04602,1811.2844,0.48129213
