Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2494,728.7693,1548.9061,0.6377212,767.85767,1554.1669,0.775714,798.8392,1568.2051,0.6140015,845.0673,1583.9105,0.2830752,856.8558,1582.5793,0.38413194
2495,727.85846,1548.3663,0.6736996,768.0391,1554.7615,0.7241095,814.5348,1570.6738,0.58517945,844.895,1585.1671,0.2875674,857.3866,1580.8596,0.39471948
2496,727.89624,1550.2035,0.7845091,768.7545,1553.5785,0.74644184,814.3471,1570.7394,0.6324269,844.9812,1585.6746,0.27676576,857.5697,1580.6099,0.38867763
2497,729.9326,1548.0648,0.767334,768.8348,1552.7234,0.71586144,816.3057,1570.9763,0.6256434,845.3446,1587.0065,0.2862379,856.49524,1582.8667,0.37402374
2498,732.4942,1549.2865,0.712605,769.167,1553.2277,0.67362964,815.0923,1570.9039,0.6229465,844.7738,1585.2837,0.2636492,858.09204,1580.5303,0.36069363
2499,736.976,1551.7728,0.5578131,768.3285,1552.087,0.63222486,814.8296,1569.6493,0.62002623,845.01013,1586.2084,0.26930067,857.5386,1582.4667,0.3474428
2500,739.3883,1553.8807,0.5151515,766.7737,1555.388,0.56726134,795.6444,1571.2163,0.5656565,1039.3671,1375.4525,0.26336557,856.9172,1581.364,0.39522153
2501,741.6577,1552.2406,0.7306278,768.9193,1555.3821,0.56661195,795.2716,1571.1327,0.5770749,841.80664,1585.6416,0.25617078,857.56915,1579.7686,0.38782084
2502,742.51917,1555.8127,1.0,774.765,1560.0156,0.5569885,816.23724,1571.4548,0.5762142,845.7608,1585.5095,0.28359312,857.67896,1580.8878,0.37263772
2503,742.3048,1555.9036,1.0,775.02924,1560.0814,0.5741039,817.47473,1572.0063,0.6375119,846.0359,1585.0333,0.30115968,857.27246,1580.9243,0.39365238
2504,741.3889,1556.0543,0.96337575,774.295,1559.684,0.61000925,816.87524,1571.4143,0.6383584,845.5453,1584.6909,0.2933657,857.5083,1580.4662,0.42753506
2505,741.60443,1554.8296,0.8140138,773.8795,1558.1422,0.594708,814.55927,1571.7451,0.6253424,845.3462,1587.341,0.28911656,858.4884,1580.217,0.3999026
2506,741.8251,1554.4287,0.75250095,774.80206,1558.3969,0.5727629,797.8871,1572.4413,0.62741864,844.9676,1587.2269,0.28362662,859.01196,1580.1985,0.40342808
2507,742.3117,1553.5277,0.60709006,772.4606,1556.9086,0.5517502,797.8936,1572.0875,0.6251677,844.9284,1586.9879,0.2682345,859.1121,1580.5825,0.35442016
2508,743.0556,1551.3182,0.54423827,769.3537,1554.9579,0.51285976,798.38116,1571.243,0.5962132,1040.3108,1373.7672,0.2547484,861.4353,1579.742,0.3232034
2509,743.68677,1551.3077,0.4779772,772.1736,1556.0675,0.4787411,798.8888,1571.9607,0.6646306,845.6228,1586.504,0.27484122,861.762,1580.8613,0.33338043
2510,744.3982,1550.9805,0.50943494,773.12054,1557.4316,0.44377202,798.36884,1573.2455,0.6597609,845.83215,1587.1538,0.30274728,861.762,1581.4424,0.33327937
2511,744.4567,1550.7921,0.53273946,775.01855,1558.5453,0.45952097,798.545,1573.6665,0.61938876,846.0297,1587.1024,0.3128868,861.50214,1581.614,0.32980743
2512,745.14087,1553.1102,0.80003834,776.0333,1559.3046,0.5013002,816.56055,1571.9995,0.5254635,845.4508,1587.3683,0.28867307,861.1006,1581.5109,0.31588408
2513,745.4506,1552.3513,0.79270095,775.7392,1558.7411,0.49651745,798.90356,1572.8394,0.5352679,845.1233,1587.3433,0.2705316,858.06396,1581.0403,0.31187254
2514,745.5894,1551.5743,0.769668,774.84717,1557.389,0.4987791,816.29205,1569.5405,0.6005819,845.8242,1587.1635,0.29490528,858.33844,1581.5128,0.336432
2515,746.1878,1551.3124,0.7862242,775.71423,1558.5917,0.5102662,817.1794,1572.6752,0.56205446,845.7572,1587.6783,0.311857,861.6497,1582.0146,0.3353119
2516,746.7347,1552.9465,0.827882,775.921,1558.3527,0.48780707,816.7364,1572.0195,0.539752,845.12756,1587.1658,0.29317507,858.4068,1581.1218,0.34699997
2517,746.7179,1552.6534,0.76625973,776.254,1557.4517,0.4838231,815.7288,1573.2921,0.5378865,845.37,1587.0504,0.27123302,860.9708,1581.3826,0.29659978
2518,747.3678,1551.9924,0.61368215,775.5418,1557.0518,0.43812975,814.3527,1572.6294,0.5482034,844.8608,1586.6672,0.24602155,861.4534,1580.9664,0.29968557
2519,749.1272,1553.5178,0.57514596,775.32965,1556.9688,0.39995927,798.35846,1572.8436,0.53872335,842.24,1586.0338,0.24351446,861.4618,1580.728,0.29164627
2520,749.8357,1552.349,0.5068292,774.77344,1557.0638,0.36109728,815.09546,1571.631,0.5798563,845.4101,1587.3615,0.30944705,860.9459,1581.6688,0.33028272
2521,750.4805,1552.9551,0.4851034,774.7879,1557.3043,0.35751468,814.3229,1571.5812,0.5933966,845.2541,1585.051,0.29528722,858.4003,1580.9225,0.33211616
2522,750.0064,1554.0192,0.55378866,776.152,1557.6548,0.36103892,814.2563,1571.8789,0.5773757,844.8611,1584.9907,0.27968368,858.90466,1580.5223,0.3464935
2523,750.6769,1553.75,0.57189816,776.9213,1557.153,0.334687,814.0677,1572.7991,0.5400961,844.8088,1587.5167,0.2778885,858.0578,1580.7986,0.34036466
2524,751.2991,1552.7433,0.5248753,777.5231,1557.3914,0.358421,814.00995,1573.5659,0.55431896,845.0738,1587.7018,0.27635053,858.16235,1581.3868,0.3266143
2525,752.26514,1552.5381,0.5536884,777.3678,1556.6715,0.32827255,813.65533,1573.6552,0.45436656,845.7117,1588.1213,0.2908531,861.104,1581.9779,0.32367024
2526,752.88275,1551.8909,0.49420854,777.28326,1556.1575,0.31027487,811.9445,1574.4908,0.40353766,845.01605,1588.603,0.26765332,858.2689,1581.7233,0.36022842
2527,753.25885,1550.0433,0.46890786,777.31177,1554.4094,0.3098544,812.0378,1573.6246,0.49766734,845.9232,1588.8763,0.304861,861.1176,1582.0817,0.33065715
2528,754.0042,1548.5577,0.3941696,777.90607,1553.8193,0.2793963,812.3254,1573.3137,0.43836308,846.08484,1588.6575,0.31759948,861.4001,1582.3397,0.33285797
2529,754.667,1550.4612,0.43537593,779.39044,1554.8309,0.29037583,814.1201,1574.1138,0.5044026,846.17725,1588.174,0.35181475,865.35974,1583.677,0.3210566
2530,755.29156,1549.9862,0.39801273,781.878,1556.3251,0.27673876,814.73486,1574.1343,0.46164885,846.1766,1588.2238,0.3424036,861.5522,1582.7065,0.3123871
2531,757.4898,1550.5775,0.4837454,782.6806,1558.5597,0.3037158,815.3188,1577.3086,0.44317412,846.19214,1588.1088,0.29797536,865.47064,1583.6865,0.31208032
2532,758.12115,1549.7043,0.38855878,781.8197,1557.2085,0.26160926,815.7329,1576.3755,0.4033542,846.93396,1588.6082,0.3310687,865.4374,1584.0664,0.30241296
2533,758.5283,1550.2883,0.38838556,778.82367,1554.649,0.23131943,814.4281,1578.2816,0.383956,846.06323,1588.0343,0.25452143,865.4876,1583.9243,0.27895233
2534,758.4575,1550.0435,0.34923825,781.36584,1558.479,0.20918241,827.38715,1581.3066,0.3186723,1039.3341,1375.169,0.25039458,849.2799,1585.2657,0.16178311
