Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
1641,825.24225,1372.8522,0.07580765,822.6357,1402.641,0.32290342,825.7799,1447.4181,0.48951873,832.8413,1475.7328,0.5014605,861.48737,1509.5142,0.5734164
1642,824.635,1376.6678,0.116727315,817.75073,1423.2648,0.3344532,825.34753,1455.3027,0.61058426,834.0368,1486.357,0.5826092,865.2985,1523.1057,0.69192666
1643,782.1229,1406.5831,0.19776091,813.2853,1424.6515,0.5803184,832.1091,1464.68,0.7155331,839.08105,1502.9633,0.49280235,867.6129,1535.3927,0.71900105
1644,833.8331,1419.7172,0.07578283,820.1067,1457.1077,0.20457487,821.7318,1489.1498,0.41669697,836.8788,1519.7611,0.39652163,866.8519,1543.824,0.54377276
1645,802.6678,1431.9661,0.17950134,816.15234,1465.9766,0.29578528,820.6122,1496.1842,0.5814199,836.8046,1527.5049,0.5434215,867.5506,1553.5238,0.5787548
1646,772.6837,1471.2444,0.19565639,808.21643,1480.2037,0.54255164,832.7643,1512.387,0.7446287,844.5186,1540.8602,0.4667325,875.105,1566.854,0.5984111
1647,794.99634,1472.0907,0.13820374,824.9522,1493.587,0.3754263,834.27783,1526.7732,0.6623929,846.6898,1552.5216,0.5938895,880.75397,1578.0531,0.50033844
1648,819.8383,1476.6416,0.13651477,821.6835,1507.5076,0.30694404,833.24445,1529.7327,0.5519556,850.3386,1555.9547,0.5829565,879.01495,1583.2704,0.60053146
1649,809.9396,1478.846,0.16817516,817.5244,1510.7424,0.29058173,834.62854,1534.245,0.58163667,848.6875,1557.7047,0.5049409,880.23663,1588.0748,0.64815664
1650,792.26263,1479.1819,0.15189117,811.0291,1510.6497,0.48081654,835.99384,1540.6132,0.7701153,856.6074,1567.8298,0.5736068,887.91766,1594.3303,0.58975995
1651,796.93567,1508.5234,0.1084322,812.83203,1513.1653,0.41011658,841.7415,1545.9292,0.73219216,859.00635,1573.56,0.5200379,883.8564,1599.6941,0.58710814
1652,800.5823,1511.7678,0.09268241,817.8689,1519.3461,0.38624963,841.6824,1548.633,0.648063,858.235,1574.4397,0.5406589,882.2891,1601.3375,0.59044516
1653,807.24,1473.5358,0.28377503,816.7527,1511.2074,0.4341213,838.8232,1546.3157,0.70595115,859.6544,1572.9218,0.4932443,888.5891,1601.7822,0.5780033
1654,820.8494,1476.9042,0.19660564,813.8129,1514.4448,0.27752635,839.12146,1551.3618,0.6501851,861.3609,1574.9971,0.51107705,889.1622,1604.507,0.6196967
1655,831.7839,1484.224,0.21667649,810.21625,1521.9457,0.35679632,836.739,1556.8759,0.69533134,861.50415,1578.9069,0.6087335,895.57745,1604.1497,0.5655413
1656,817.1775,1486.4502,0.16228305,806.5866,1525.4305,0.30400085,834.9161,1560.5593,0.64758205,861.56256,1581.0863,0.6739197,896.3732,1603.368,0.5081682
