Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2784,850.6297,918.6228,0.693015,785.27814,927.10583,0.5636959,757.45496,942.92334,0.4789212,746.8955,959.2559,0.5961436,735.60315,997.7956,0.52827233
2785,846.4667,921.28845,0.6723753,784.9772,927.57965,0.65419114,756.00336,942.9617,0.47832772,745.64307,960.5711,0.58533555,735.31995,1000.02106,0.5581216
2786,841.8583,925.39764,0.7452497,782.84424,928.0628,0.64546895,754.9094,942.4019,0.4897572,745.7791,959.78845,0.5743324,736.44696,997.64294,0.5532359
2787,836.0108,929.7088,0.6542757,781.40076,930.2322,0.60054564,753.5854,942.12146,0.49148276,745.4036,959.6867,0.56735355,736.31494,996.9782,0.5689439
2788,831.31714,929.714,0.59207225,778.9758,930.3698,0.5918983,752.6587,941.74725,0.47083065,745.7193,958.7137,0.557941,736.23395,995.0573,0.59608585
2789,825.9855,937.1963,0.8049794,779.2942,930.3734,0.5807529,752.2461,941.95575,0.45372102,745.1595,959.2648,0.5619242,735.728,995.26184,0.61551327
2790,822.008,936.684,0.81029725,775.19476,929.9583,0.5996898,752.1316,941.8085,0.42014253,745.0706,957.97437,0.58161944,735.5341,994.9032,0.6034146
2791,819.7194,936.8528,0.7782105,773.7329,929.75946,0.6087851,751.49805,941.4928,0.4186572,745.0465,958.1888,0.5791453,735.49457,995.186,0.5791349
2792,815.9448,935.568,0.68377227,772.16797,929.2795,0.616332,752.49426,942.87476,0.42901814,745.7592,960.1028,0.58412635,736.4389,996.56683,0.616325
2793,807.96716,928.61975,0.56357116,768.8003,928.76117,0.57255185,751.80286,942.5378,0.42713067,746.9902,956.33124,0.53010225,735.3483,994.2721,0.642152
2794,798.06494,928.121,0.55950725,765.99207,930.7163,0.5051034,750.9283,943.8825,0.33669427,749.1661,955.74036,0.51957625,735.37146,993.8693,0.682006
2795,792.76733,916.6779,0.18789382,121.14196,1739.7128,0.18670762,767.8183,964.53534,0.45574674,740.3181,987.2781,0.63338214,702.34674,1002.80634,0.4375465
2796,482.49167,1059.0022,0.08178096,654.37537,994.1427,0.21816865,774.4787,969.8668,0.5697609,715.91766,985.62726,0.70182526,645.30817,995.8468,0.28760666
2797,813.7988,981.60266,0.16643554,120.3649,1740.3292,0.1418263,791.39825,961.4456,0.43172073,709.5231,978.49255,0.7000064,631.47595,996.8552,0.32761207
2798,482.4684,1058.9283,0.08971355,831.3274,1001.27704,0.13622749,786.3371,961.1493,0.69131863,689.95557,979.5701,0.65703076,617.0868,997.90955,0.20692043
2799,860.5615,968.42584,0.7759709,806.34174,960.825,0.66729593,750.482,962.58966,0.7900352,669.7224,982.13214,0.7577149,607.80164,1001.5885,0.39020222
2800,862.5411,967.2766,0.6949005,793.79126,966.8582,0.48326078,732.4575,968.10376,0.7012097,662.03406,983.9856,0.7918444,603.83026,1002.6509,0.44066814
2801,870.24585,970.1512,0.78800815,793.0167,964.6473,0.4844805,727.1479,969.01385,0.5679184,661.8574,982.08875,0.7942434,603.35736,1004.61646,0.4669924
2802,872.7548,967.0122,0.91935366,788.31055,963.6,0.5071599,725.46857,967.8867,0.7679593,662.50916,983.347,0.780716,605.0547,1004.8284,0.5255372
2803,879.0018,961.0899,0.73405635,783.62286,962.91907,0.5060975,727.7123,967.03973,0.6788871,671.2708,981.53564,0.80824524,608.9583,1001.3958,0.48721874
2804,876.07513,957.29034,0.88944656,783.08356,961.7635,0.5191942,731.15027,965.7522,0.60603863,678.0337,981.9677,0.7819493,617.1056,1003.29767,0.45117825
2805,868.4027,948.63586,0.75966734,783.4539,960.2624,0.5600813,732.9351,965.20233,0.65347564,682.85754,980.8213,0.73150605,617.905,1002.81335,0.47406033
2806,860.2017,951.6079,0.7367931,785.4316,960.2395,0.6845411,739.6274,964.0745,0.65813786,680.4898,981.97797,0.65445393,619.3964,1002.2283,0.5053312
2807,852.90125,951.8183,0.65516603,789.3962,960.7856,0.62690216,746.1007,962.0936,0.67244846,677.0982,980.96936,0.665376,615.1938,1002.40625,0.46492463
2808,843.15436,957.33844,0.7590766,791.1548,953.0703,0.35096017,754.4165,956.884,0.7474091,677.2619,979.0082,0.6527458,615.473,1001.8546,0.5141009
2809,827.71704,968.91455,0.6025438,788.54926,951.8001,0.26354983,754.84174,956.0375,0.70631135,679.2039,977.7531,0.6308649,616.0225,1001.28156,0.49967897
2810,823.0503,959.64355,0.4856961,121.22701,1737.9677,0.15331623,755.84814,956.54913,0.7072797,688.7985,972.555,0.6660577,619.7256,999.19806,0.5587241
2811,809.60345,961.9034,0.565595,796.6867,943.6032,0.21952735,756.80743,954.5622,0.6045681,680.5703,974.6686,0.6464897,621.29254,998.2763,0.5343233
2812,810.98096,951.0703,0.51157236,121.41427,1737.8938,0.15707164,759.3039,956.407,0.6797389,679.7846,973.46954,0.7078282,611.9607,996.3433,0.52395254
2813,831.39624,932.2518,0.20530574,806.0527,936.3943,0.4769632,745.9887,952.3927,0.72440356,663.8712,974.1983,0.55990684,847.22906,949.16876,0.17699791
2814,858.8587,925.34906,0.85979015,771.7129,948.11993,0.5222193,708.3676,961.5863,0.78619623,645.281,973.67017,0.51509315,618.8808,965.02856,0.12738533
2815,850.5641,945.7917,0.5813545,747.6053,961.5077,0.46557057,682.3076,963.499,0.67621726,627.3166,963.80786,0.43599492,751.6519,1024.8038,0.086904034
2816,812.48083,965.4304,0.725949,722.89307,970.4337,0.45203987,665.72864,960.9319,0.54802895,710.6865,971.69025,0.24463151,626.094,944.4599,0.09068112
2817,783.1685,975.35706,0.7567627,711.65063,977.67957,0.63363475,661.78656,959.25586,0.5119178,687.59766,969.28613,0.18725653,638.50116,943.2312,0.1001034
2818,763.8863,983.3239,0.84519154,705.2496,979.0752,0.50393194,653.8717,957.73956,0.45003527,656.70874,959.79565,0.17344108,642.59717,944.0202,0.21502577
2819,751.347,988.1555,0.66504776,693.49286,974.5763,0.33880317,672.59955,964.11066,0.41226366,655.0506,952.04944,0.18913673,642.27313,935.8118,0.10669197
2820,739.76807,979.76746,0.51781005,689.9358,961.5626,0.26557717,670.06006,956.4167,0.52182174,669.5656,952.64355,0.3277877,645.87274,931.5747,0.5000262
2821,730.88574,978.44885,0.5023597,690.0555,958.2722,0.25634193,666.27124,953.05566,0.3831016,664.6425,947.55945,0.37867698,646.6704,929.2197,0.43324444
2822,723.10175,976.3684,0.44324002,683.71436,952.6791,0.24521711,665.3163,948.7173,0.28610694,670.56757,946.2455,0.3040456,651.3609,930.5503,0.36931744
2823,719.3854,976.73474,0.5565823,678.78125,950.0049,0.33842126,660.1511,941.56335,0.21813488,666.406,939.7506,0.19117238,653.99255,926.8258,0.242882
2824,711.51184,975.4343,0.4341092,677.98267,946.4221,0.3182158,652.9527,933.6793,0.1733787,655.18335,931.3356,0.19496477,704.7907,958.50757,0.29299217
2825,706.9734,963.7077,0.5137536,671.0223,940.7537,0.25390154,651.2962,926.70404,0.16180034,1062.8629,1057.9105,0.12306858,703.3507,956.7239,0.19464321
2826,700.9136,962.3742,0.5920743,666.9667,935.2079,0.25110644,651.8289,924.8925,0.15425779,1062.6843,1057.4055,0.112823755,665.4398,934.4639,0.15863216
2827,698.9138,959.2352,0.5471747,118.109,1732.8447,0.18692641,653.397,922.7225,0.12747501,1037.1023,1459.2649,0.13954125,702.81445,944.3549,0.11879078
2828,693.78906,963.0761,0.612728,118.21109,1732.9861,0.1902298,659.99493,922.8854,0.111789,672.636,928.0238,0.1784851,664.5784,917.1804,0.10061982
2829,692.5534,964.97015,0.4108386,121.80986,1738.0563,0.1913336,663.864,920.7329,0.105997786,672.4751,923.6079,0.15315214,670.0796,792.7977,0.18070385
2830,699.5578,967.3406,0.31310958,121.66642,1738.0219,0.1874551,663.465,915.27435,0.09235442,1036.9537,1459.6536,0.17627223,670.37634,796.0134,0.1929898
2831,701.2797,952.905,0.4728809,118.29732,1733.7542,0.19125244,691.2207,947.8504,0.11464911,1036.9446,1458.8726,0.16592513,670.2901,799.0609,0.2201523
2832,707.38696,955.9944,0.5288738,118.4891,1734.3646,0.19523446,661.4336,913.93256,0.13844156,1037.36,1453.0437,0.14129895,668.6971,802.52936,0.24888487
2833,708.47107,956.5113,0.35680875,118.46976,1734.3113,0.1973529,661.77893,912.1061,0.10428538,1037.8533,1452.808,0.12953888,670.9395,802.6431,0.2016471
2834,698.49786,973.4849,0.43855092,680.8923,853.31744,0.21126147,681.4341,868.267,0.23991473,688.2632,908.2276,0.21540308,679.6614,922.1789,0.14418556
2835,676.55426,1001.5528,0.57389647,685.818,855.112,0.19801353,688.24146,885.9558,0.23699208,687.7131,904.51654,0.29857987,736.6239,1864.8783,0.03455553
2836,474.85168,1034.4067,0.06479767,115.411316,1733.111,0.16534273,648.934,935.7096,0.14408806,1037.4169,1459.4614,0.1487563,654.748,930.6142,0.50683904
2837,470.88464,1045.0055,0.061889496,622.35144,933.46765,0.27941602,661.12494,941.46216,0.42064646,712.3757,946.73346,0.36373472,755.38873,937.42957,0.3057775
2838,781.81683,984.0111,0.068060495,115.91004,1734.1768,0.13605201,733.3003,952.2363,0.49243978,772.363,968.7883,0.42608234,811.3697,981.08136,0.36075696
2839,470.79898,1044.8171,0.0692695,562.2909,853.00183,0.17622094,737.2827,961.0156,0.5340894,819.52277,966.3487,0.41715777,875.9607,970.24097,0.5307404
2840,664.1763,977.092,0.7541825,716.5726,962.7538,0.4175276,765.85504,952.6417,0.74565667,840.2332,965.11597,0.46083206,892.7026,978.3007,0.5738558
2841,653.88434,977.3591,0.67888534,736.6271,958.0033,0.55091846,790.0736,947.17633,0.7447781,848.7329,963.87024,0.5359542,894.6861,977.1111,0.65280235
2842,679.3416,985.6429,0.6960487,760.9148,951.8653,0.41462058,810.88495,938.1021,0.58893615,857.6615,954.0854,0.5254406,923.5132,976.5195,0.6876861
2843,722.59344,979.0928,0.5731444,785.6479,946.0501,0.25909224,827.308,932.9861,0.6489414,871.88464,952.9374,0.43018767,931.5483,979.4485,0.72891563
2844,760.1425,970.09216,0.6974997,811.476,943.7624,0.3823236,848.2638,931.5233,0.61290634,883.7446,952.86865,0.5204769,945.8041,982.98706,0.6724857
2845,766.4094,968.4636,0.7225205,811.6899,948.50104,0.32774082,857.9233,931.5654,0.559607,884.52325,946.0801,0.5574987,942.1802,982.319,0.65982777
2846,769.9837,964.2743,0.81959426,828.3519,942.7845,0.46395883,866.6396,929.24695,0.57001096,895.04736,948.9852,0.54058444,943.405,981.77277,0.61995214
2847,767.4763,960.0123,0.83820766,822.53424,941.14795,0.41474876,869.2553,926.5936,0.46161714,890.6969,943.1422,0.4434598,951.969,980.15533,0.5903721
