Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2533,748.9706,1290.5139,0.7451629,785.4732,1237.6472,0.5179213,836.5176,1189.1824,0.6062604,890.8496,1149.2229,0.47190136,750.6202,1278.4752,0.20958604
2534,748.9706,1258.7217,0.80398655,795.09656,1201.163,0.65862787,854.4994,1159.2689,0.6241416,916.5071,1132.8439,0.44473982,750.6202,1246.3358,0.080114186
2535,748.9706,1219.5472,0.85580283,810.4541,1176.9805,0.79562825,864.4661,1141.2247,0.61447114,922.19946,1124.7678,0.53045684,751.8902,1205.5433,0.05672402
2536,774.99475,1198.7144,0.8630576,829.7517,1154.698,0.83525455,871.574,1127.8552,0.6155513,930.4874,1118.3754,0.5615474,783.7594,1184.497,0.07872671
2537,798.0088,1173.7084,0.35438433,834.5576,1140.1136,0.4909168,883.6406,1116.136,0.7081493,934.3915,1117.563,0.35161263,802.278,1138.5952,0.038999356
2538,805.51825,1151.4955,0.8828957,836.953,1123.7362,0.56504756,889.32983,1113.4376,0.73846424,934.3915,1115.2986,0.5145753,873.2868,1111.2268,0.10439356
2539,809.3596,1144.2346,0.65131104,851.04266,1119.9077,0.546351,891.2594,1112.8708,0.6931854,934.3915,1114.5522,0.5385988,875.0647,1107.915,0.03875214
2540,836.3196,1122.1525,0.20089066,866.1109,1114.2499,0.30487427,891.59174,1110.5103,0.5459705,931.76843,1114.5522,0.4763185,873.2868,1111.2268,0.08526466
2541,836.3196,1093.7344,0.20931059,866.1109,1098.8932,0.15524225,891.59174,1110.3705,0.23601887,928.6946,1114.5522,0.49433273,875.0647,1111.2268,0.060287487
2542,836.3196,1086.1681,0.34917578,866.1109,1092.3102,0.21960364,893.492,1110.5103,0.3908777,926.83844,1119.6426,0.5668846,894.683,1122.6791,0.05773932
2543,836.3196,1086.1301,0.6861329,862.8897,1087.3578,0.5752936,893.492,1110.5103,0.51975155,924.008,1120.803,0.5092745,878.9165,1131.7273,0.062339325
2544,827.6983,1086.1301,0.78765374,862.8897,1087.3578,0.55046487,893.492,1110.9978,0.25236273,923.62415,1122.6141,0.36465603,894.683,1131.7273,0.08716685
