Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2659,413.673,1655.4072,0.6498594,371.58646,1643.5892,0.78481895,328.04407,1636.3169,0.778745,265.02237,1638.5674,0.63487864,212.83247,1640.6375,0.5828008
2660,417.02972,1650.5387,0.5820756,373.18524,1637.4636,0.83816767,327.44537,1630.4629,0.7618225,263.79123,1632.3765,0.5747295,212.83247,1637.1172,0.67038035
2661,431.7021,1636.6177,0.36669764,375.154,1629.7947,0.84147996,329.50244,1627.9594,0.79046524,265.02237,1629.8658,0.5882431,212.94597,1634.6815,0.72462964
2662,431.7021,1629.2263,0.6773848,375.154,1624.4585,0.84224266,330.26453,1621.475,0.777864,270.15244,1626.0555,0.64100987,212.8262,1632.8181,0.68551004
2663,431.7021,1622.3767,0.7127908,375.154,1621.2714,0.834956,330.41284,1616.4468,0.8229186,270.15244,1621.9594,0.62776214,212.8262,1630.2255,0.70961165
2664,420.35165,1618.9669,0.6944282,375.154,1616.3309,0.8484968,332.97528,1612.8768,0.8082284,271.9369,1619.1937,0.6375142,212.8262,1628.1049,0.70722014
2665,420.35165,1615.4279,0.6737932,375.154,1611.6077,0.77768296,334.30518,1612.8143,0.80224854,271.98688,1616.87,0.6171138,212.8262,1626.6378,0.63196546
2666,420.35165,1614.799,0.6138017,376.30276,1609.7562,0.7076593,334.30518,1610.2262,0.8280379,271.98688,1615.3856,0.6256848,212.22728,1626.3374,0.5909797
2667,424.30746,1612.9517,0.61873543,378.12335,1609.6653,0.6715472,334.30518,1608.646,0.7915045,271.98688,1614.574,0.62822026,212.1376,1625.718,0.5713566
2668,428.5815,1612.8488,0.5678259,378.86682,1607.2502,0.7301935,332.62854,1606.761,0.7396019,271.21857,1613.993,0.6193793,212.1376,1624.4342,0.56622195
2669,439.56778,1612.5219,0.6966348,378.86682,1605.3359,0.74733186,331.39047,1605.5049,0.73508966,270.88092,1613.8094,0.5919281,212.1376,1624.3843,0.56039685
2670,439.56778,1611.4529,0.83064324,378.86682,1602.705,0.8053091,329.18283,1605.1587,0.75556886,270.88092,1613.7959,0.6442072,212.69809,1624.3158,0.582373
2671,439.56778,1606.3108,0.9008855,378.38773,1602.5906,0.7918617,329.08136,1604.6677,0.7630894,270.88092,1613.3373,0.6450139,212.70473,1624.1996,0.57246506
2672,438.18994,1603.3208,0.767959,374.1433,1601.8121,0.8002794,328.5624,1603.621,0.73227644,271.24234,1613.312,0.6557716,213.05318,1624.018,0.5633988
