Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2582,230.08792,1502.1458,0.27568018,250.62143,1524.4532,0.44364503,252.50223,1560.5724,0.4298842,240.86888,1602.9382,0.52865905,207.93033,1642.967,0.4355346
2583,267.29614,1521.0819,0.18470079,260.9432,1545.65,0.30050102,257.291,1570.5615,0.37497655,240.76569,1619.8845,0.43406007,213.00598,1668.8206,0.3245362
2584,290.82828,1517.8513,0.66250527,258.1271,1556.1808,0.77457994,246.86185,1608.0469,0.38265026,240.22395,1649.566,0.39858648,235.30742,1676.098,0.2611775
2585,245.10724,1553.6887,0.29562518,263.61737,1583.0886,0.43103832,266.177,1620.553,0.4838428,258.2932,1650.5879,0.46927792,236.25418,1676.3363,0.46037754
2586,281.80463,1571.5515,0.29004294,276.49127,1603.4515,0.4624477,270.96393,1631.2786,0.33572376,258.40488,1658.856,0.5117045,248.67134,1682.066,0.31551787
2587,49.95342,1426.7192,0.12863275,281.15158,1622.5121,0.29781887,277.75922,1649.8527,0.30163926,267.16846,1663.7483,0.49432468,252.97578,1679.705,0.20753849
2588,49.97005,1426.8545,0.1207666,282.503,1653.2437,0.20781651,266.369,1663.878,0.52263635,239.77411,1678.6454,0.23083648,276.6372,1633.4781,0.294237
2589,318.6973,1590.146,0.22323877,153.36325,1634.5067,0.23350278,276.49847,1645.4009,0.37800166,248.74951,1665.7579,0.29773602,292.38367,1614.0099,0.119786166
2590,291.90295,1583.5212,0.16199881,294.78903,1608.9287,0.41839245,285.5087,1635.8762,0.3838386,269.88556,1645.3838,0.32599,269.0201,1653.1462,0.07930488
2591,49.99048,1427.0363,0.12039948,334.33542,1650.327,0.15303242,292.3219,1647.3333,0.5513108,256.82446,1640.7706,0.35561267,240.34593,1633.1722,0.18064246
2592,50.11197,1426.8997,0.14060462,363.72104,1654.2589,0.5175853,309.90387,1646.5748,0.5148613,260.49377,1623.2996,0.4672622,239.01773,1614.9521,0.13288902
2593,415.52927,1675.0854,0.38111815,364.7879,1646.5518,0.6241092,322.87985,1629.8121,0.6016467,262.31094,1606.2584,0.47443146,226.43819,1594.4353,0.22669727
2594,407.75433,1648.6931,0.43737915,356.59305,1630.448,0.78428257,307.44135,1611.1592,0.72861993,264.0006,1590.9985,0.45519117,230.99176,1583.6185,0.35174513
2595,389.41068,1628.3163,0.67675513,342.9524,1612.2657,0.6834299,299.09088,1590.0988,0.54904675,266.3885,1578.9537,0.44209704,227.11612,1571.1831,0.29286453
2596,362.9737,1616.6257,0.3262568,339.81082,1597.043,0.46786112,299.9524,1576.5316,0.56695133,260.54752,1564.7278,0.5865142,223.82228,1557.5294,0.27020752
2597,372.9207,1599.9044,0.6016181,329.1906,1579.7072,0.7002278,286.3702,1560.8389,0.75906324,249.14078,1554.308,0.44868597,230.16597,1550.3425,0.2976663
2598,360.6646,1576.4204,0.5386807,316.98077,1569.3298,0.6215997,286.14813,1555.2073,0.77310216,253.64778,1548.8363,0.5234782,224.22041,1545.5215,0.42897213
