Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2471,338.98694,1604.1971,0.62131613,282.56186,1613.6859,0.7222869,236.67126,1627.8893,0.43169957,196.29033,1647.7655,0.46563533,157.47452,1672.1581,0.39856094
2472,331.66748,1603.0216,0.6677033,280.69592,1611.9263,0.7371112,237.27757,1627.0039,0.45431462,196.67303,1647.0756,0.43547428,157.20242,1673.1527,0.39963588
2473,327.06018,1603.1891,0.7683012,282.89697,1611.376,0.752742,237.90593,1626.8936,0.4365769,196.92068,1647.191,0.41604173,157.23732,1672.6881,0.38863692
2474,324.64517,1605.3081,0.8722223,283.21564,1611.0599,0.73347497,237.88437,1625.1971,0.4215268,196.91635,1646.4493,0.431563,157.71571,1672.0931,0.37567893
2475,320.84564,1604.5155,0.8768725,283.06714,1609.9601,0.72103316,237.94943,1625.6665,0.4405892,197.15944,1647.6754,0.467166,158.50131,1671.6971,0.38777038
2476,315.92517,1604.7936,0.88208824,282.19742,1610.3015,0.6950923,237.18904,1626.2291,0.44645518,196.70432,1647.0815,0.46298218,158.66144,1671.9805,0.40715846
2477,313.76654,1603.0801,0.8727766,281.3249,1609.2592,0.66378886,237.04922,1626.6996,0.4158838,195.76636,1646.813,0.47232264,158.63118,1671.4124,0.4308786
2478,314.04712,1603.1156,0.8613358,281.26736,1608.905,0.6995414,237.56874,1625.5342,0.41910014,195.55978,1647.6849,0.49303523,158.71361,1671.1779,0.42281374
2479,314.72232,1600.2631,0.8352625,280.44876,1609.5447,0.6828597,237.33066,1625.0596,0.4075084,195.58165,1645.9904,0.43534866,158.20218,1671.4572,0.42269996
2480,318.8654,1601.7307,0.5574919,292.01804,1609.0187,0.6870809,238.2769,1622.8374,0.42119294,192.68655,1647.1136,0.34041506,158.81824,1673.9662,0.42283002
2481,335.10822,1602.8606,0.6118638,288.12735,1607.5593,0.78578675,233.2581,1621.5929,0.4164557,193.62921,1646.593,0.26142314,166.08887,1675.7621,0.34572995
2482,346.33072,1600.9163,0.8909202,276.98523,1606.6179,0.6845809,222.88693,1623.2832,0.35042486,189.26607,1642.0,0.21565148,162.76224,1680.726,0.1571186
2483,327.4024,1599.2983,0.92203844,259.74588,1610.4333,0.6324232,220.6735,1622.7363,0.31191725,219.16808,1626.6019,0.21965852,169.33585,1687.4406,0.17935675
2484,306.48962,1589.5752,0.8789261,245.92285,1612.2498,0.67119217,54.623417,1866.8363,0.29740793,218.12761,1628.2769,0.16476423,169.66832,1689.9889,0.21807748
2485,287.0802,1591.2299,0.7759536,242.5967,1611.4733,0.63935345,54.509922,1865.5612,0.36839333,174.9887,1647.0852,0.17739092,166.41441,1692.7096,0.26693156
2486,274.06723,1596.2373,0.97161645,236.6682,1610.8893,0.60984993,55.234676,1863.7484,0.38924485,157.5038,1683.0659,0.18768641,155.29886,1696.825,0.42749953
2487,276.13507,1598.4191,1.0,226.48642,1614.9059,0.51605296,54.21989,1864.448,0.39586106,159.33664,1687.8153,0.24209632,155.88481,1700.7969,0.36129227
2488,272.7183,1589.4235,0.83817405,216.17827,1616.9541,0.4248942,53.969177,1864.1499,0.39805797,164.56738,1687.7455,0.32830518,160.33559,1699.6776,0.39573255
2489,265.38947,1591.6711,0.87357086,213.00905,1620.8224,0.31391582,53.55174,1864.673,0.3893911,145.89871,1694.9786,0.39191285,147.09203,1704.0078,0.539226
2490,257.97266,1589.8882,0.7568686,200.47845,1624.1517,0.23305258,54.06495,1865.9954,0.3322447,145.44446,1695.8008,0.2568711,150.67734,1706.4496,0.6287762
2491,251.42946,1590.904,0.80162126,198.13428,1623.5256,0.20606928,52.638,1864.64,0.3754157,169.34145,1696.2262,0.29391238,153.73378,1706.8357,0.57502276
2492,238.72185,1608.6884,0.57670707,198.16063,1627.3461,0.24399342,53.961506,1864.4819,0.37509996,162.8703,1701.5503,0.4509615,138.91252,1711.3185,0.3826917
2493,953.1849,1873.5835,0.14282678,1080.8948,943.8543,0.04693138,54.775276,1864.6378,0.32824552,159.19304,1705.3035,0.49877343,120.90325,1721.9407,0.6153998
2494,953.3674,1873.9888,0.15518692,211.97743,1631.236,0.13592325,48.211517,1861.1069,0.4028519,160.47597,1705.5114,0.54098094,125.744354,1722.6354,0.64851207
2495,953.3529,1873.9288,0.16022229,217.14081,1634.6812,0.11832802,49.21848,1861.3391,0.39627796,161.71222,1706.1393,0.56165195,122.9897,1726.5205,0.6037217
2496,953.37366,1874.3245,0.15971516,212.28133,1628.3322,0.14191307,55.458004,1864.6543,0.35407528,161.27281,1710.3689,0.50919163,127.2941,1734.6104,0.5347703
2497,953.19867,1874.4406,0.14674354,209.98846,1627.5671,0.12609544,54.49916,1864.5651,0.38161334,163.80641,1707.4989,0.4190756,128.21278,1738.4932,0.5232598
2498,953.1953,1874.3094,0.14673276,215.00845,1626.8265,0.11844607,48.479088,1863.0018,0.31317925,167.25844,1710.1561,0.51947206,129.36055,1742.185,0.5711787
2499,260.23007,1609.7046,0.16069376,248.26134,1626.5585,0.31591025,46.5821,1861.6158,0.34932524,170.75793,1716.4395,0.3976553,130.54022,1752.1177,0.34473982
2500,265.9353,1600.1079,0.70905054,240.138,1627.0632,0.50751424,47.397984,1859.8466,0.32776478,167.0695,1722.5865,0.381602,131.15921,1756.0781,0.31157085
2501,269.73007,1600.9098,0.6887892,236.83731,1633.8231,0.42633724,46.351414,1861.124,0.28972036,171.48354,1737.8297,0.37044263,132.24747,1768.4425,0.36587402
2502,194.59401,1621.6976,0.15983191,234.36652,1644.3793,0.27403829,191.1265,1703.1561,0.29057595,172.40646,1738.1113,0.3785708,128.7757,1778.2974,0.3844215
2503,952.647,1874.5457,0.08668885,231.7227,1643.556,0.17221382,193.09613,1710.8297,0.24384007,186.61116,1725.614,0.14853676,136.15428,1782.3553,0.08542012
2504,239.97104,1582.3276,0.17437768,259.69153,1628.2958,0.24497913,190.8205,1724.3217,0.23538217,173.93674,1751.7325,0.238674,146.64195,1787.7726,0.09355114
