Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2492,713.28925,1489.5718,0.3503758,776.3352,1471.1387,0.51415515,819.84937,1476.5347,0.5373831,839.41095,1500.1953,0.28934506,836.70844,1530.4803,0.60331804
2493,736.23663,1481.4391,0.4638535,785.8529,1469.2721,0.44239315,826.6206,1480.5123,0.48035058,838.22656,1503.225,0.3042271,829.9004,1537.3455,0.8058933
2494,753.6007,1476.2346,0.476611,805.7124,1473.3828,0.35242453,834.94824,1492.0026,0.40483075,834.8568,1506.2029,0.3193558,828.1617,1535.8998,0.7602151
2495,768.50555,1473.2676,0.48771843,827.3918,1476.3157,0.3081487,832.70654,1502.5349,0.4795566,830.9094,1518.5511,0.37545872,826.11444,1539.4639,0.5704137
2496,784.267,1466.0748,0.3187322,826.07996,1474.9489,0.38252145,827.36224,1497.6901,0.3569404,828.82605,1517.6946,0.346324,823.76697,1540.6979,0.55855966
2497,792.8754,1458.9242,0.4354095,827.142,1476.8987,0.35936582,825.2999,1497.6423,0.23258193,825.5855,1519.0181,0.37202486,816.7666,1544.7795,0.7025221
2498,802.6682,1448.4164,0.3953782,829.0508,1470.2438,0.4355946,824.6963,1498.2406,0.35004345,823.03894,1520.3167,0.44344872,813.2305,1547.099,0.57544005
2499,806.03204,1441.0254,0.32469964,831.01556,1463.34,0.46033183,823.75977,1495.33,0.3907524,820.7267,1518.4219,0.4666414,810.1483,1545.8733,0.602337
2500,805.7093,1427.646,0.3754008,829.28076,1463.4302,0.32826543,822.63293,1493.6758,0.35622323,818.3758,1514.7131,0.41122115,805.42267,1544.1854,0.49629542
2501,802.28046,1421.8853,0.31370032,827.04724,1461.619,0.4336301,821.165,1489.799,0.4267942,817.86456,1510.5868,0.3878141,802.29865,1545.9192,0.48695463
2502,801.49274,1422.0934,0.2600093,827.1717,1462.0605,0.47879392,819.51276,1489.5345,0.44489,817.3393,1512.2949,0.38288268,800.3603,1548.1882,0.5007504
2503,801.6946,1423.1025,0.22142148,825.30566,1461.8582,0.41528744,819.3109,1486.6002,0.3710522,813.7062,1517.672,0.35615578,796.57196,1551.5846,0.5275787
2504,797.54755,1422.4576,0.23035245,822.2754,1458.9172,0.33013344,817.4725,1489.652,0.32872576,809.06885,1524.1576,0.45339212,795.507,1552.6211,0.577472
2505,797.671,1423.402,0.21484174,821.7978,1480.0863,0.37080458,812.1565,1500.1388,0.40840444,807.17944,1522.3633,0.42436343,793.3293,1555.9033,0.6615243
2506,827.3976,1443.0107,0.36832318,819.12024,1478.5446,0.6493306,810.685,1499.8676,0.5568081,803.8762,1523.927,0.48843658,791.1857,1557.6141,0.64600086
2507,824.7935,1437.362,0.44385102,818.00507,1474.5048,0.6363102,809.8126,1499.3397,0.6130555,802.81903,1525.3754,0.4997802,788.5185,1561.0199,0.6574804
2508,818.48987,1432.92,0.28921533,817.88495,1469.3636,0.57195616,808.27826,1495.983,0.5805664,802.5654,1522.8251,0.50811285,788.2286,1559.9559,0.6743923
2509,791.07117,1421.652,0.31560066,815.7649,1463.906,0.41990337,806.1595,1494.3805,0.51824653,802.1992,1519.1393,0.46023715,788.1476,1561.7251,0.62396765
2510,786.416,1426.725,0.27731115,814.2348,1465.6162,0.473212,804.4254,1494.377,0.51376534,802.494,1523.4651,0.43512842,786.8282,1560.6367,0.66219485
2511,816.7204,1451.6898,0.23466459,809.8787,1477.5795,0.33716366,801.171,1499.5757,0.45958078,797.853,1525.708,0.4261793,785.5772,1561.4303,0.6455644
2512,823.055,1452.799,0.3464558,808.75854,1473.6488,0.43018958,801.12085,1497.3005,0.4883239,794.36255,1524.89,0.49466848,783.8841,1561.9995,0.5395612
2513,826.95325,1452.8832,0.28297606,807.9027,1470.7684,0.6320184,798.7663,1495.0457,0.52767307,793.3536,1524.2887,0.5315096,783.32654,1559.1523,0.5616
2514,829.54156,1448.1067,0.44038367,807.0321,1472.9036,0.70548743,796.6525,1494.3883,0.5371267,791.29834,1523.6238,0.51657957,784.3161,1559.6388,0.53503036
2515,831.11694,1442.706,0.5383289,808.006,1471.3702,0.80114484,794.9281,1494.5017,0.5591773,790.5801,1523.5476,0.5032187,783.75183,1557.7197,0.5264964
2516,833.75555,1437.8658,0.6512328,808.9079,1467.3729,0.82580477,793.9201,1494.0352,0.6020995,789.7533,1524.145,0.49611303,783.8002,1558.2284,0.51661825
2517,837.19617,1440.0326,0.6081827,806.96,1467.7743,0.7558489,790.5898,1494.136,0.587699,787.1813,1523.8159,0.54983175,782.65857,1560.3618,0.54968214
2518,848.1813,1463.7634,0.50771886,809.37537,1469.8801,0.5565214,790.8677,1490.0186,0.49096543,787.2142,1522.2925,0.61119765,785.0813,1563.4617,0.4373831
2519,847.87695,1459.5667,0.38862827,809.47815,1466.6437,0.447696,790.29205,1486.61,0.51389813,785.5373,1523.6621,0.6019085,787.5455,1571.3177,0.4068776
2520,855.7824,1464.4337,0.3320142,798.25806,1472.5734,0.4771098,785.1884,1491.0211,0.45258963,783.28986,1528.2759,0.44558856,799.845,1580.1372,0.5087941
2521,855.535,1465.3497,0.35927176,797.57245,1461.8436,0.50093,778.7704,1506.0593,0.42470545,780.9841,1539.8728,0.47989285,805.597,1582.8286,0.62094176
2522,838.0126,1428.8324,0.46428788,783.194,1453.8959,0.5006498,774.19006,1501.665,0.6083,782.1091,1539.927,0.56103057,806.2659,1585.4816,0.60641664
2523,816.384,1410.22,0.565738,775.8995,1437.7557,0.83801085,767.3546,1491.1083,0.6804235,778.98535,1539.6387,0.56340355,808.32385,1588.7175,0.6053841
2524,802.58,1400.1672,0.48648804,766.72107,1432.2969,0.89973485,768.99365,1487.093,0.7228468,777.5387,1538.224,0.5056905,808.50134,1589.7687,0.5946474
2525,782.6536,1409.8115,0.3483001,765.2572,1434.9104,0.47693482,763.1005,1488.1241,0.7198323,771.38617,1530.266,0.50489825,809.5417,1590.6112,0.47971845
2526,778.68933,1416.5914,0.29014447,760.3552,1433.9229,0.60103273,753.25714,1484.6678,0.68722,773.2089,1538.617,0.47217122,828.47614,1590.5803,0.50833845
2527,774.34247,1423.0096,0.32628334,754.1902,1439.0347,0.10666792,748.8656,1488.3866,0.579014,777.3838,1538.0621,0.41767147,830.58435,1586.2596,0.54984766
2528,950.78687,899.8219,0.082050085,694.8736,1490.1202,0.26345322,750.8689,1492.9138,0.6710774,776.85266,1533.4377,0.4245565,830.04803,1586.8519,0.53624237
2529,952.41345,901.5046,0.09341769,687.4905,1490.2643,0.33475554,747.3953,1490.5669,0.5770363,777.36285,1531.2834,0.43878353,828.37476,1587.1914,0.55989206
2530,696.82526,1425.2467,0.11440681,678.0751,1495.4814,0.2557008,748.1454,1492.5454,0.59183353,783.0456,1536.8732,0.4527354,828.41956,1590.9674,0.50567615
2531,953.628,900.4348,0.09317671,697.4789,1431.9183,0.4627908,745.46295,1488.4297,0.6545541,785.0792,1541.3292,0.4642472,835.41797,1601.1099,0.5157752
2532,660.2348,1405.9037,0.21105361,703.2811,1443.1984,0.63723713,745.8289,1491.6326,0.7120912,784.8873,1546.4204,0.46516195,830.9247,1601.3953,0.50588614
2533,644.45197,1400.8799,0.35555345,702.25073,1446.8363,0.7454042,740.6826,1490.6102,0.6106623,789.3197,1557.8026,0.43941385,827.64215,1606.5997,0.42736328
2534,656.058,1386.5986,0.3863899,697.03357,1449.9945,0.5261124,748.10126,1503.7639,0.6544908,785.04205,1557.9087,0.4451664,829.8354,1615.8749,0.51810396
2535,641.3041,1381.7678,0.38731474,695.70105,1449.7393,0.51330316,747.4075,1505.0624,0.6081299,783.2634,1561.989,0.45075765,826.5989,1618.0068,0.62664527
2536,627.59717,1399.3085,0.5892822,689.7949,1450.0248,0.5515007,747.21466,1506.4283,0.5212998,781.2525,1562.3613,0.42751977,826.9868,1630.7292,0.4426649
2537,624.59595,1425.4924,0.5606131,698.6827,1459.2466,0.6587217,750.5497,1504.8004,0.67005384,772.3164,1546.2766,0.37023443,806.03436,1632.1753,0.41868296
2538,655.3013,1434.1545,0.36956134,708.9979,1461.4568,0.55526286,764.2015,1523.8645,0.5671913,785.13855,1587.3569,0.30258533,799.8454,1645.6025,0.75665146
2539,672.16766,1432.4275,0.40310502,721.4163,1466.0084,0.53857136,761.8397,1523.6769,0.62041765,773.8571,1578.3019,0.405395,796.0798,1658.2039,0.606756
2540,675.72394,1425.2279,0.35019526,721.8094,1464.7344,0.57136166,761.65106,1523.8252,0.6190998,772.3718,1597.933,0.48164248,791.19214,1670.1774,0.7188401
2541,675.9417,1419.805,0.44460803,723.3472,1461.4663,0.5951564,758.0685,1535.2305,0.6348774,771.28406,1611.7058,0.4943509,791.3824,1680.0322,0.6805971
2542,681.77124,1421.5514,0.5185386,727.7013,1469.634,0.60452557,751.80194,1510.8965,0.64974165,770.21826,1623.6787,0.4515677,789.1693,1686.2648,0.59841
2543,700.4578,1436.5143,0.31415036,729.74585,1476.0706,0.67694145,748.89935,1520.2788,0.6421084,769.20825,1635.8704,0.41885367,788.5531,1698.7307,0.71370673
2544,711.9013,1442.6967,0.18590602,731.5082,1485.8228,0.56557345,747.76404,1521.9238,0.65248567,757.69476,1598.3102,0.40520552,788.87714,1712.5112,0.6450988
2545,712.02637,1449.2377,0.25284588,727.70233,1490.3414,0.48754156,748.32855,1524.2262,0.6230489,766.987,1656.882,0.42797196,787.23035,1722.4436,0.60001385
2546,706.86224,1452.836,0.25778687,729.58057,1494.4703,0.44485465,747.25616,1525.7845,0.588836,767.1375,1670.146,0.4323639,788.49097,1729.7164,0.65889025
2547,704.3725,1468.8618,0.29535308,725.0625,1508.9991,0.51809454,749.9364,1539.8436,0.6022642,766.5563,1681.1392,0.43168244,786.0688,1737.795,0.76307696
2548,699.77954,1472.7812,0.27964637,724.5338,1519.6459,0.57806474,750.3653,1554.8871,0.5618607,764.87067,1685.9929,0.41208375,781.50854,1745.0961,0.5732137
2549,704.02985,1476.2754,0.37005258,726.11194,1529.4022,0.53481185,750.73926,1569.1251,0.57241756,759.53827,1675.1686,0.44194332,794.1615,1767.803,0.33012772
2550,694.41296,1478.3219,0.35243073,724.8311,1536.1904,0.4976142,747.34247,1613.798,0.5203266,758.43085,1679.3843,0.47668397,790.2685,1771.6887,0.18991669
2551,697.4023,1481.4459,0.41769227,724.2634,1539.1187,0.3826002,740.14465,1580.9067,0.50033563,758.03375,1692.7136,0.5347554,787.2814,1772.3872,0.12680793
2552,705.9072,1489.844,0.3782532,724.30835,1541.4889,0.3397095,743.6261,1633.0817,0.53702223,756.6162,1694.9087,0.55198526,1006.1064,1868.7675,0.10800704
2553,708.42816,1506.0013,0.25981158,723.8696,1541.9503,0.3819999,738.6901,1600.5223,0.54265875,756.9504,1696.7451,0.48710188,1006.0007,1867.4938,0.11647306
2554,715.1386,1518.6704,0.36286727,724.57983,1552.3708,0.2454096,735.3511,1600.0045,0.58775055,757.5618,1709.0139,0.48163384,1005.68445,1866.8235,0.101316825
2555,712.7879,1519.2281,0.32757002,722.9381,1568.771,0.29951918,733.14185,1605.1733,0.68453985,757.2573,1710.9229,0.52455986,1005.4779,1867.0063,0.11893965
2556,715.0484,1521.0239,0.14935148,717.5552,1585.727,0.48758045,738.1326,1625.7334,0.66777194,757.8312,1710.2837,0.5350807,1005.16504,1867.6224,0.074598745
2557,688.51746,1561.7622,0.31126517,721.7895,1602.3475,0.57264537,755.1203,1653.4429,0.66700983,765.8998,1726.0338,0.3417841,1005.7319,1868.1321,0.09036216
2558,671.7434,1564.9492,0.46554044,724.8817,1594.9756,0.5607174,758.8087,1676.9945,0.57900715,766.27905,1727.069,0.3779672,682.92224,1567.3374,0.047303572
2559,668.2564,1557.2135,0.52788275,735.5408,1603.4457,0.5627831,757.0077,1646.2334,0.65566677,765.8076,1726.5623,0.36815694,1006.3808,1868.215,0.11197987
2560,674.6511,1551.6715,0.6469718,736.1194,1600.6848,0.6198669,751.0332,1641.0282,0.6837997,764.08185,1723.566,0.37790206,1006.6347,1868.4167,0.12169779
2561,676.8153,1546.9977,0.71258986,738.324,1596.31,0.63387346,753.6644,1638.8014,0.6888285,764.4104,1735.1306,0.37428457,1006.98267,1869.0797,0.15027605
2562,680.0924,1543.6548,0.58843875,737.79785,1597.8813,0.6761223,753.83435,1638.1885,0.70429945,767.31696,1735.0695,0.3289767,1006.9715,1869.1123,0.13106179
2563,692.9626,1566.6344,0.49873975,737.8622,1607.4183,0.6416592,766.482,1654.179,0.6772181,773.1622,1718.9078,0.54171956,1006.9234,1869.767,0.13269319
2564,683.63214,1577.5665,0.32648006,751.7501,1603.8607,0.4380305,776.0227,1673.4291,0.43472075,770.24225,1719.4249,0.42539087,1007.2006,1869.6034,0.12195568
