Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2569,320.35373,1513.8079,0.24819183,311.36584,1551.1422,0.40925226,309.4767,1602.3842,0.4374439,271.55817,1707.6125,0.44712543,1044.4309,1868.4869,0.25874162
2570,357.8034,1553.9857,0.5860562,334.00262,1591.2145,0.5443308,312.75488,1637.6105,0.45088074,280.37753,1711.5583,0.4703515,1044.4309,1868.4869,0.22441627
2571,384.38535,1578.8549,0.7767181,354.0145,1616.0553,0.6947122,321.96097,1685.2588,0.40484563,280.37753,1727.6991,0.5702893,1044.4309,1868.5664,0.22873613
2572,384.38535,1645.3472,0.26815706,354.0145,1680.3871,0.36116958,323.9044,1715.0837,0.40819323,280.37753,1729.9902,0.51713866,1044.1819,1868.3815,0.25483918
2573,389.9478,1710.9359,0.24304287,361.0473,1713.7894,0.45868334,328.0559,1725.9637,0.5586993,276.81192,1729.9902,0.4608727,1043.9319,1868.3815,0.2429134
2574,398.1949,1730.9075,0.27735585,372.85538,1727.1775,0.15695126,331.03625,1725.9637,0.2949916,276.79184,1729.9902,0.4229842,1043.8969,1868.6141,0.40810138
2575,406.3011,1735.4962,0.468632,361.0473,1727.1775,0.43507868,332.22507,1725.9637,0.7311707,275.8288,1720.9866,0.5005154,1043.1874,1868.6141,0.23465736
2576,408.1011,1735.4962,0.34223357,373.5737,1727.1775,0.61630994,344.145,1718.6273,0.7639381,276.79184,1708.2722,0.6389829,1042.9995,1868.737,0.2694973
2577,409.81625,1730.9075,0.16553572,374.40274,1724.2073,0.08797194,344.145,1707.1106,0.62672156,276.79184,1687.5493,0.56959724,1043.1742,1868.737,0.35447803
2578,414.7492,1703.1683,0.70752734,376.38107,1696.3826,0.6403778,344.145,1686.0656,0.9038596,275.8288,1673.0814,0.6164398,1043.1742,1868.9326,0.27290356
2579,429.1651,1685.2919,0.29651898,376.38107,1679.4792,0.25080878,344.145,1672.1683,0.6518194,275.8288,1657.1627,0.5726804,1043.1742,1868.9326,0.2533045
2580,417.56894,1675.8013,0.7743149,376.38107,1667.7252,0.55166286,340.0719,1656.763,0.8313262,274.05084,1639.707,0.5884204,1043.2998,1868.9326,0.24156453
2581,414.7492,1672.7954,1.0,373.78168,1653.3593,0.7611298,324.9936,1639.3622,0.6489093,262.34927,1622.638,0.5076754,1043.7238,1868.5027,0.23987944
2582,414.7492,1666.3251,0.62592864,355.47464,1641.4186,0.621226,318.98373,1624.3728,0.64575684,260.93692,1608.1488,0.5472178,1043.965,1868.4607,0.2427292
2583,398.68668,1660.8918,0.5173262,347.2739,1634.1707,0.5282835,311.91266,1614.1366,0.67819625,260.93692,1593.5337,0.63485605,1043.965,1868.0691,0.21737577
2584,379.01926,1654.7256,0.8202063,345.61145,1625.5553,0.74969715,293.9306,1596.4032,0.6322548,260.93692,1582.0756,0.5225783,1043.7238,1867.8013,0.21942958
2585,377.67722,1633.454,0.77180886,323.2917,1603.0409,0.61494803,286.7466,1575.346,0.6050759,265.5221,1575.442,0.40769383,232.13606,1569.5203,0.32138637
2586,348.20938,1622.5964,0.34514415,321.52072,1593.0535,0.43879202,285.91843,1570.0121,0.6218281,265.5221,1566.8408,0.41203305,230.47386,1558.3167,0.6163638
2587,348.20938,1597.9021,0.25068447,317.82263,1577.8606,0.15614468,281.26883,1558.9523,0.72749156,265.5221,1556.3829,0.41067916,230.26357,1552.0852,0.72924304
2588,348.20938,1594.4126,0.68644726,317.82263,1570.8558,0.6516004,283.07938,1552.4048,0.84879875,256.78525,1546.7811,0.38259494,225.3655,1543.0112,0.50125366
2589,356.0674,1594.4126,0.66812295,317.82263,1567.1704,0.7338423,283.07938,1548.6682,0.8559381,253.1288,1543.0668,0.3721767,220.91776,1538.3658,0.3851711
2590,356.0674,1590.0453,0.6317112,324.31705,1562.6268,0.6376301,283.07938,1540.4768,0.827852,253.1288,1537.1241,0.38970688,220.91776,1531.1406,0.5070692
