Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2462,322.5993,1146.5398,0.29285058,320.17017,1198.1794,0.31465375,311.67838,1252.706,0.5162201,285.6182,1342.1454,0.4942183,261.32022,1389.3347,0.35826042
2463,298.2858,1146.5398,0.29322594,323.7681,1198.1794,0.39191315,315.4126,1255.1222,0.48671174,291.53653,1343.4769,0.4397005,267.42102,1395.5912,0.2950795
2464,93.88667,1173.1263,0.49832797,325.63098,1199.3859,0.45270333,317.08282,1255.5138,0.52080685,298.4697,1343.6451,0.46283558,267.42102,1396.5519,0.421706
2465,93.88667,1173.1263,0.31289345,331.56015,1200.6996,0.2974277,322.48035,1257.0334,0.44531804,301.59,1346.8986,0.43772134,270.2385,1396.9706,0.4491041
2466,298.2858,1167.7166,0.1724104,334.86844,1212.3707,0.438884,328.20584,1266.6521,0.52529246,308.91425,1349.4932,0.49052373,277.41263,1398.0735,0.42103896
2467,355.04807,1167.7166,0.38122776,351.91986,1212.8193,0.32348117,336.46262,1268.5894,0.49913412,309.08575,1354.6523,0.48624933,277.7309,1398.8062,0.48064327
2468,363.21884,1165.3065,0.38542986,359.4417,1219.7463,0.4936669,341.03613,1273.639,0.50930804,309.5494,1355.9933,0.4316739,278.37845,1399.5747,0.50429577
2469,368.2024,1165.3065,0.56806135,361.6448,1226.3364,0.46168798,341.03613,1282.076,0.60814357,314.44122,1355.9933,0.40786827,278.37845,1399.5747,0.48358342
2470,379.96475,1167.7166,0.7266187,364.71774,1231.9147,0.6277788,341.03613,1287.0908,0.51271164,316.1355,1355.9933,0.4298063,279.25308,1398.8062,0.35568985
2471,383.60526,1192.5918,0.64683056,364.71774,1255.7448,0.67651266,340.57928,1297.5294,0.5504095,319.52356,1347.732,0.37596658,289.67786,1388.6489,0.21973902
2472,383.60526,1240.487,0.5767252,364.71774,1274.1694,0.59270024,339.65216,1303.8021,0.4333506,319.52356,1347.732,0.3184424,294.11163,1379.3823,0.21879171
2473,388.74915,1255.6464,0.45542046,356.48788,1289.7073,0.5516458,339.65216,1303.8021,0.34096208,321.27454,1347.0549,0.24219762,294.8238,1370.044,0.15275517
2474,388.04037,1257.7185,0.27529895,354.63422,1293.3739,0.57813627,339.65216,1303.8021,0.21985531,321.27454,1347.0549,0.18538336,297.94955,1366.8838,0.22124544
2475,383.60526,1263.4095,0.6336372,345.01157,1302.9507,0.4465753,325.78574,1321.3315,0.21421574,1059.9075,713.50464,0.13596842,297.94955,1365.3168,0.18207197
2476,382.62616,1278.3667,0.9225777,329.6945,1313.4739,0.33866477,317.29855,1328.5989,0.22958998,1059.9075,712.7204,0.14680555,296.01224,1365.1438,0.16103217
2477,374.07327,1288.7141,0.7518732,312.50275,1322.3987,0.3794827,1051.5065,1035.9246,0.25515616,1059.9075,712.6684,0.18231116,296.01224,1363.7601,0.10956273
2478,351.65634,1309.7001,0.72037363,308.3766,1330.3468,0.28787807,1052.41,1043.5027,0.1774592,1059.8712,711.7095,0.16590308,296.63284,1362.4178,0.1340959
2479,343.14407,1328.2754,0.3331352,286.38696,1331.862,0.13514861,287.39157,1347.2689,0.12443839,1059.8138,711.7095,0.15558518,296.63284,1357.2651,0.19162615
2480,340.41666,1328.2754,0.25243556,286.38696,1333.1838,0.1298582,869.7294,1347.2689,0.19084969,1059.8138,711.6043,0.14516431,296.68817,1354.8705,0.25022453
2481,328.96466,1328.2754,0.79658186,284.94394,1333.1838,0.1982811,869.7294,1337.4116,0.17504191,1059.7233,711.6043,0.15494269,297.03674,1346.0526,0.14310144
2482,325.6488,1322.9089,0.7588729,286.38696,1331.862,0.20563792,306.94888,1337.4116,0.14759284,1059.7233,712.3398,0.14110978,299.77246,1344.928,0.116664074
2483,271.25192,1310.451,0.20922342,286.41794,1326.6161,0.12688558,305.98206,1337.4116,0.15831958,1058.7218,853.1803,0.13414931,299.99323,1318.8752,0.2895964
2484,271.25192,1288.9406,0.30742627,294.66193,1315.5759,0.11369936,305.98206,1337.3041,0.2027743,744.7915,1810.1765,0.1440808,304.04385,1318.358,0.3460318
2485,271.25192,1285.8019,0.34653324,294.66193,1312.8186,0.18498671,305.98206,1323.3702,0.22365248,727.75323,1811.8142,0.17205183,304.0654,1317.2351,0.31848302
2486,271.25192,1279.1536,0.15565781,294.66193,1309.6818,0.07593239,305.98206,1321.455,0.22100471,710.6729,1811.8142,0.14620566,307.2284,1314.5718,0.31868508
2487,271.25192,1272.6228,0.17073566,298.11465,1302.6127,0.09818264,1051.8676,1042.9717,0.20344216,705.3712,1810.1765,0.15303385,308.9092,1304.3751,0.30271325
2488,275.72516,1272.6228,0.120632336,298.11465,1284.891,0.08201541,1051.8676,1042.9717,0.25292832,318.37265,1302.7806,0.1592801,317.28177,1303.9795,0.4114286
2489,275.72516,1272.6228,0.15686463,304.65295,1278.3633,0.1408241,1051.9521,1042.7601,0.21524784,318.37265,1302.7806,0.21265969,317.94983,1300.5499,0.24073613
2490,275.72516,1308.487,0.5471106,304.65295,1284.891,0.40396148,1051.8676,1042.3081,0.25750884,317.17392,1289.4058,0.15948991,320.5891,1256.4774,0.13460776
2491,275.72516,1308.487,0.31589657,313.50272,1278.3633,0.22813511,1051.8676,1042.3081,0.21234143,318.37265,1276.1575,0.15339431,330.90173,1236.6044,0.17493497
2492,292.77188,1308.487,0.18622816,313.50272,1278.3633,0.19509529,1051.8531,1042.7601,0.22131842,324.7686,1241.7605,0.18588349,337.217,1227.8054,0.16565606
2493,296.27466,1273.2203,0.12603906,320.5412,1235.559,0.17070882,1051.9521,1036.1543,0.2129457,341.8925,1240.145,0.18832421,337.4327,1222.7451,0.17627898
2494,296.27466,1270.159,0.854574,325.0808,1229.2036,0.41674054,1051.8531,1036.1543,0.22523691,341.8925,1230.6603,0.187799,343.3326,1187.5828,0.21080257
2495,292.77188,1267.4899,0.716291,334.02005,1194.4691,0.27921382,353.34558,1178.9556,0.27438483,348.29422,1163.3167,0.23206562,351.19595,1148.4594,0.20858325
2496,296.27466,1267.4899,0.5461669,342.15012,1185.0511,0.28180882,353.34558,1178.9556,0.25961527,351.13922,1155.1637,0.19693454,351.19595,1134.857,0.23790787
