Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
1897,655.8299,1411.5312,0.35909912,631.1663,1420.0203,0.5086204,601.45715,1439.8763,0.49037758,582.69653,1459.71,0.8849492,547.13464,1487.1195,0.698997
1898,656.08844,1411.4363,0.34848982,631.9319,1418.685,0.52526194,602.8637,1439.2539,0.4627248,582.69653,1459.71,0.8795963,547.13464,1487.1222,0.7026401
1899,656.82794,1409.849,0.45442566,631.9319,1418.1051,0.54053754,603.4969,1438.9878,0.4571005,582.90704,1459.71,0.8797462,547.2805,1487.1195,0.7210294
1900,656.82794,1409.849,0.4844903,631.9319,1416.5566,0.5964909,603.64764,1438.9878,0.4986252,583.10284,1460.4819,0.9091994,547.2805,1486.8848,0.711939
1901,656.82794,1404.9224,0.38170168,629.8926,1414.164,0.5866066,603.4969,1439.2539,0.48621583,583.25104,1460.5104,0.90540177,547.28143,1486.869,0.71831566
1902,643.40533,1390.7196,0.117091045,629.8926,1414.164,0.46881577,603.4969,1440.1993,0.4855171,583.5934,1460.7383,0.88310206,547.5652,1486.695,0.69792646
1903,262.54526,913.5575,0.13241085,629.8926,1414.164,0.20053774,603.5152,1440.7078,0.42888114,583.5934,1461.1891,0.8251873,547.6945,1486.6603,0.7083578
1904,262.54526,913.5575,0.17577457,630.5397,1415.7137,0.29406744,603.64764,1440.7825,0.45895272,583.5934,1461.199,0.88876104,547.6945,1486.5662,0.6904767
1905,262.54526,913.5575,0.14468923,630.5397,1415.7805,0.31825706,603.60754,1441.0189,0.4790982,582.9873,1461.8296,0.8958611,547.5652,1486.6603,0.6678156
1906,635.53455,1392.6245,0.14189926,630.76074,1415.963,0.30661157,603.60754,1441.0189,0.48525912,582.69977,1461.8296,0.90288204,547.143,1486.6603,0.68001735
1907,635.8275,1392.7286,0.17389715,630.5397,1416.298,0.31199107,603.60754,1441.0189,0.4845782,582.6266,1461.8296,0.90619713,546.73584,1486.8849,0.6755471
1908,642.2777,1406.7551,0.15922527,630.53076,1416.3386,0.31088898,603.63806,1440.6494,0.4817772,582.587,1461.1366,0.9246851,546.533,1487.0134,0.70078003
