Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L
2512,367.86072,702.76556,0.6314852,343.94617,769.2565,0.56368893,312.9296,840.5639,0.54645103,283.52466,933.33154,0.5332132,247.23128,1016.13495,0.48336375
2513,367.71402,711.4339,0.85683316,342.7272,777.9928,0.56975144,303.52414,860.4582,0.5798764,275.6754,950.0496,0.50013596,244.67686,1029.7194,0.45698583
2514,365.5875,723.87494,0.8045089,331.93582,811.7168,0.6048692,297.5995,871.83856,0.57460105,271.44482,964.75,0.51187146,243.8756,1036.5249,0.3827109
2515,363.74088,734.51526,0.75557506,331.47385,824.51355,0.49215618,297.46716,881.74146,0.64522994,268.4624,967.92267,0.4793885,235.24263,1053.198,0.45801514
2516,362.73264,756.3594,0.71027803,331.31628,830.4633,0.5383151,297.46716,890.6053,0.56268597,263.8815,980.0313,0.50338936,232.58157,1056.8185,0.34061632
2517,359.13736,776.5671,0.6307571,328.6102,840.2197,0.60388374,296.12994,900.5007,0.6571052,261.69653,983.77185,0.56197494,224.12198,1070.9589,0.37770677
2518,356.741,782.50134,0.7100291,327.96545,848.3129,0.8145714,294.99014,904.3055,0.5999124,259.96802,996.3723,0.557223,212.63985,1081.0594,0.5415949
2519,356.741,797.6139,0.84523433,327.87207,867.58655,0.70317125,294.82535,930.14606,0.6023581,248.40085,1026.7274,0.514604,200.51897,1098.0344,0.60680985
2520,359.13736,823.3562,0.7002777,327.68546,886.03394,0.7725905,290.25345,946.4532,0.5726183,241.88728,1042.1401,0.54486936,193.80852,1111.2042,0.70005876
2521,359.13736,835.97266,0.8427954,326.93298,904.6964,0.6342541,283.76505,963.09686,0.5832531,232.21606,1060.0883,0.59205943,183.71675,1125.8013,0.5590526
2522,356.741,864.1844,0.7926109,322.9825,921.89844,0.6903501,276.66275,981.08594,0.602549,224.79443,1075.0818,0.5675411,172.53879,1141.9181,0.5934043
2523,352.79688,882.64233,0.69614285,313.59674,940.463,0.8211448,272.0108,1004.5287,0.5833064,212.49103,1090.1238,0.57048315,159.45836,1156.0863,0.6585128
2524,352.73392,900.46185,0.8177082,309.83704,955.8162,0.82174265,260.6528,1026.8583,0.6941384,199.3643,1109.7289,0.6294542,144.81787,1166.8512,0.6846277
