Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2770.0,118.731995,-432.22568,0.7852376,139.07054,-428.0455,0.6953176,148.69516,-424.67834,0.5223005,157.05595,-425.06647,0.48043537,167.83186,-427.3887,0.73295814,,,,,,,0,-275.17688,,5.626224994659424
2771.0,118.9421,-432.2923,0.7972551,139.18922,-428.05087,0.70417225,148.77155,-425.0576,0.50444,157.11034,-425.30594,0.45132592,167.7418,-427.45862,0.70838475,0.22041483,0.118804336,0.3868581,0.24556874,0.11401116,0.20411046,0,-275.32904,6.1233134,5.65677547454834
2772.0,119.36574,-432.5968,0.78855,139.31108,-428.07733,0.6961076,149.13051,-425.26968,0.46578518,157.01901,-425.46982,0.42877287,167.7556,-427.3229,0.6981911,0.5217198,0.1246961,0.4169408,0.1876073,0.13641088,0.28208515,0,-275.4433,8.462554,6.219979763031006
2773.0,119.96707,-432.61978,0.7880042,139.87233,-428.2448,0.6845013,150.03777,-425.68307,0.41342112,157.27802,-425.84167,0.39839208,167.79668,-427.55362,0.68892103,0.60177255,0.5857046,0.99699926,0.4531664,0.23434106,0.54797995,0,-275.68463,16.439398,6.0462846755981445
2774.0,120.68128,-432.75348,0.7947324,139.94798,-428.65143,0.67044115,149.77283,-426.07733,0.43734053,157.46072,-425.96774,0.37577334,167.50879,-427.3652,0.65780324,0.7266166,0.41359416,0.47500587,0.2219812,0.34406346,0.46736854,0,-275.859,14.021055,6.5639543533325195
2775.0,120.76714,-433.82336,0.8925139,140.13852,-428.96417,0.6523337,149.74493,-426.47263,0.44015834,157.00404,-426.21246,0.35471728,167.45209,-427.47083,0.631633,1.073325,0.36621448,0.39627707,0.5181168,0.11987888,0.5488338,0,-276.28467,16.465014,7.748791217803955
2776.0,121.0792,-434.2748,0.92984504,140.09204,-429.2805,0.6818027,149.75563,-426.61575,0.4690275,156.23111,-426.65222,0.34809557,167.6032,-427.6787,0.5993748,0.5488022,0.31971115,0.14352657,0.8892774,0.25700203,0.41582972,0,-276.59637,12.474891,8.069525718688965
2777.0,121.278496,-434.86694,0.90449274,140.76035,-429.37488,0.66857487,149.7872,-426.9242,0.4104134,156.44269,-426.7084,0.34766957,167.55667,-427.72238,0.57973725,0.62477154,0.67493737,0.31005263,0.21891075,0.06380919,0.4317234,0,-276.8153,12.951701,8.776205062866211
2778.0,121.615524,-434.9876,0.82965606,141.28662,-429.3423,0.6130418,150.38402,-427.05164,0.37273052,156.71164,-426.9406,0.3546397,167.5457,-427.78366,0.57544893,0.35797852,0.5272839,0.610272,0.35532457,0.062253647,0.36770818,0,-276.91718,11.031244,8.913971900939941
2779.0,122.55838,-434.9175,0.7853712,141.41203,-429.56052,0.62999886,150.78294,-427.45758,0.3914577,156.99188,-427.22513,0.37970048,164.72792,-428.1106,0.56436425,0.94545805,0.25170025,0.5691511,0.39935586,2.8366823,1.0456471,0,-277.15027,31.369413,9.169466018676758
2780.0,122.76174,-435.56824,0.8142874,141.78708,-429.7157,0.6254583,150.99419,-427.67722,0.425931,157.65927,-427.38553,0.4215973,164.94478,-428.36285,0.5780583,0.6817629,0.40588266,0.30473432,0.6863937,0.33265838,0.49574956,0,-277.43787,14.872486,9.693275451660156
2781.0,123.41923,-435.73666,0.81780046,142.65245,-430.1687,0.52833223,151.41873,-427.8098,0.44479918,157.87187,-427.58197,0.45685175,165.05588,-428.34448,0.6108756,0.6787159,0.9767701,0.44477093,0.28946224,0.11260798,0.51421934,0,-277.62433,15.426579,10.067404747009277
2782.0,124.958626,-435.5903,0.6974617,142.59882,-430.33133,0.47766387,151.6399,-427.92603,0.46919033,157.82076,-427.7004,0.46209997,164.95453,-428.40634,0.56620973,1.5463403,0.17124426,0.24983418,0.12899873,0.11873562,0.5254645,0,-277.6869,15.763933,10.182738304138184
2783.0,125.85292,-435.72174,0.735779,143.01271,-431.1612,0.47680515,151.70474,-428.4505,0.45172283,157.59871,-427.9236,0.46124378,167.09238,-428.1496,0.59653944,0.9039023,0.9273532,0.52846915,0.3148414,2.1532094,1.0196773,0,-277.97736,30.590317,10.404417991638184
