Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2871.0,274.5579,-527.5641,0.17296693,128.02718,-291.2539,0.3136837,113.92827,-292.48544,0.42293003,145.62799,-308.2517,0.14796439,146.56358,-306.82785,0.25628337,,,,,,,0,-226.41261,,120.10736846923828
2872.0,274.549,-527.534,0.17281498,110.20826,-290.94363,0.13513769,121.590126,-293.10593,0.4961203,136.73155,-299.28928,0.34670186,144.64948,-307.9416,0.7036518,0.031373452,17.821619,7.686941,12.628216,2.2145486,6.5594068,0,-224.89888,196.7822,120.60636901855469
2873.0,274.5111,-527.60815,0.17756498,109.743286,-290.00916,0.26798832,121.05763,-292.7503,0.79294235,138.17845,-302.9531,0.40147898,154.22975,-315.23682,0.7507096,0.0832826,1.0437676,0.6403249,3.939173,12.041679,4.7783585,0,-226.84752,143.35075,119.52603912353516
2874.0,97.961174,-306.03375,0.28981164,104.09518,-287.73355,0.34590846,124.2859,-292.58322,1.0,141.57277,-307.06186,0.585432,159.71193,-319.73166,0.7336424,283.31094,6.089295,3.2325847,5.3294783,7.089279,32.410637,1,-183.76485,972.31903,347.49284172058105
2875.0,95.261665,-298.21344,0.69706154,109.85114,-288.71713,0.5967322,127.48244,-294.44638,1.0,145.26933,-310.2089,0.4722442,163.48315,-322.7274,0.65524924,8.273128,5.839399,3.6998968,4.85473,4.8162766,5.3780384,0,-183.99864,161.34114,340.2351760864258
2876.0,94.46372,-295.96512,0.8680685,112.77987,-290.2223,0.710132,132.70213,-298.16113,0.93271434,150.40634,-313.7731,0.4311875,168.21046,-325.18915,0.7636502,2.3857205,3.2928615,6.4066067,6.252395,5.3298903,4.6282086,0,-185.79817,138.84625,338.38279151916504
2877.0,95.82662,-294.67514,0.9188909,116.27375,-291.96558,0.78136134,137.0746,-300.39835,0.8768224,153.50095,-315.84106,0.48838928,170.78957,-326.39716,0.6746708,1.8765764,3.904645,4.911577,3.7219682,2.84799,3.4279819,0,-186.99147,102.83945,337.0634117126465
2878.0,97.81883,-293.27127,0.8838907,121.611626,-293.90607,0.64501256,140.84792,-303.39246,0.85656035,157.87038,-318.71548,0.50686896,174.45966,-329.24838,0.82422763,2.4371607,5.6796494,4.8169084,5.2301254,4.647478,4.4194546,0,-188.84273,132.58363,334.85347175598145
2879.0,101.01385,-289.7859,0.892009,124.96629,-295.06482,0.6845261,144.05556,-305.5292,0.91778183,158.85313,-320.08456,0.630396,172.20172,-330.85806,0.88988173,4.7282143,3.5491552,3.8541746,1.6852868,2.7729657,3.4161358,0,-189.4005,102.48407,330.0170021057129
2880.0,104.76816,-285.99738,0.95818484,127.38999,-295.4138,0.6453347,144.76492,-307.42883,0.96777594,161.32974,-322.65588,0.4248344,177.10652,-333.52075,0.80412805,5.3336368,2.448692,2.0277538,3.5700524,5.5809484,3.8570344,0,-190.13933,115.71103,326.6967086791992
2881.0,109.74547,-283.20508,0.535865,129.56578,-297.78674,0.6133392,145.09467,-310.31653,0.8993251,163.69415,-326.6414,0.4697611,180.71497,-337.5146,0.88498306,5.707061,3.219468,2.9064608,4.634078,5.3825264,4.286181,0,-192.22887,128.58542,322.57492446899414
2882.0,114.0826,-285.72623,0.96217495,126.88961,-298.12778,0.6291279,147.76176,-313.31628,0.87229496,166.90388,-329.47656,0.54951864,180.88722,-341.38467,0.7254135,5.016666,2.6978123,4.0139694,4.2825923,3.8739183,4.062854,1,-194.7423,121.885605,320.2005424499512
2883.0,103.06412,-296.34137,0.84499586,130.20576,-304.46927,0.71527153,151.06966,-316.27902,0.9062222,169.43394,-330.78082,0.5111729,180.96529,-341.53897,0.64643127,15.299944,7.1562138,4.4407167,2.8464534,0.17292053,6.522489,0,-199.0179,195.67467,329.8780574798584
2884.0,105.031784,-309.73666,0.83422935,133.1354,-309.35318,0.7117251,155.65738,-319.06686,0.8628426,172.19757,-334.04135,0.5519763,186.22493,-345.8106,0.6123868,13.539041,5.6952076,5.3683577,4.274187,6.775746,7.4132586,0,-204.73775,222.39775,336.04452323913574
2885.0,115.32077,-311.33368,0.60341805,136.16292,-311.44513,0.7256948,157.27837,-322.23752,0.89036906,173.75278,-336.34134,0.47407016,196.9606,-352.00723,0.5562602,10.4121895,3.6799564,3.5609896,2.7764385,12.395678,6.25743,0,-207.80898,187.72289,333.517183303833
2886.0,118.68815,-309.3315,0.93190026,139.66707,-313.97394,0.7369249,160.6538,-324.9469,0.95093405,178.43681,-339.8169,0.44108143,195.21112,-351.78952,0.72786486,3.9176407,4.321336,4.3283086,5.832639,1.7629757,3.9082384,0,-209.10774,117.24715,330.97673416137695
