Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2776.0,116.68152,-512.1493,0.7593751,106.029465,-502.18405,0.7120495,92.45436,-494.88092,0.66753393,77.19708,-488.12173,0.50504375,63.34226,-482.77005,0.31102347,,,,,,,0,-275.62125,,151.15403747558594
2777.0,116.069824,-507.22443,0.5803479,103.53705,-498.3645,0.8426001,92.23864,-490.27283,0.8597198,75.95124,-483.15497,0.5836347,64.22214,-482.77005,0.23842213,4.9627085,4.560822,4.6131396,5.1206336,0.879879,4.472995,0,-271.95737,134.18983,154.7487030029297
2778.0,113.50057,-502.32462,0.62045914,101.53081,-490.99402,0.6552929,90.66303,-484.01666,0.7370349,75.7748,-477.29736,0.5284274,64.25678,-478.56967,0.3974963,5.5325584,7.6386533,6.451522,5.8602614,4.2005215,6.1114187,0,-266.24045,183.34254,154.24757385253906
2779.0,109.22003,-492.9597,0.4570779,100.175705,-486.29538,0.82436085,89.66037,-479.22263,0.7212469,75.239456,-472.87732,0.40227443,64.25678,-472.5753,0.21926585,10.296841,4.8901443,4.897767,4.452346,5.994385,5.859111,0,-260.38605,175.77332,155.6125030517578
2780.0,109.22003,-490.09552,0.57875407,100.175705,-482.70267,0.53725296,89.66037,-475.59708,0.6866524,75.239456,-468.60654,0.54736674,64.25678,-463.24454,0.42337286,2.8641663,3.5927124,3.6255493,4.2707825,9.3307495,4.4585743,0,-255.64926,133.75722,149.15536499023438
2781.0,109.22003,-489.64194,0.4684308,100.175705,-478.8151,0.6877767,89.63319,-470.999,0.80687916,75.1275,-464.44653,0.5196471,63.798904,-458.71878,0.4425714,0.45358276,3.8875732,4.5981636,4.1615095,4.54886,3.682395,0,-252.12427,110.47184,145.75257873535156
2782.0,110.88302,-489.46344,0.5481606,104.622925,-477.28198,0.7213791,89.66037,-468.38858,0.81042,75.33743,-461.89154,0.5208434,62.816765,-457.423,0.4637123,1.6725389,4.7040615,2.6105542,2.5636027,1.6259258,2.7786038,0,-250.48975,83.35811,146.31301879882812
2783.0,115.0452,-488.9243,0.6674882,104.622925,-475.13818,0.7775256,90.221756,-465.76797,0.7699634,75.33743,-458.96988,0.56850606,62.795498,-454.8097,0.49805573,4.196953,2.1437988,2.680061,2.9216614,2.6133983,2.893284,0,-248.32199,86.798515,146.85888671875
2784.0,115.37831,-485.9716,0.6444401,104.622925,-471.65924,0.7568397,90.71532,-463.6879,0.7274623,75.8753,-458.418,0.59896195,62.61444,-453.8828,0.4602273,2.9714289,3.4789429,2.1378324,0.77062947,0.94439816,2.1955674,0,-246.32394,65.86702,148.69378662109375
2785.0,115.37831,-481.14047,0.762599,104.253746,-469.22324,0.8564564,91.3535,-462.23718,0.7979496,76.1586,-457.09375,0.59708625,62.5371,-453.41937,0.52468336,4.8311157,2.4638205,1.5848815,1.3542143,0.4698488,2.2929177,0,-244.22281,68.78753,152.31797790527344
