Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2836.0,181.4658,-376.93997,0.21379305,181.18561,-367.2169,0.27254897,254.93222,-571.39716,0.41545588,177.85126,-345.7246,0.24622951,174.69693,-327.21262,0.27225736,,,,,,,0,-234.45024,,97.7514419555664
2837.0,183.40977,-372.90237,0.2336207,180.15488,-359.96762,0.3379296,256.278,-572.01373,0.44521382,176.1939,-337.3277,0.25955534,175.08945,-324.7327,0.40965828,4.4812064,7.322178,1.4803144,8.558912,2.5107908,4.4071865,0,-230.14082,132.21559,99.79998016357422
2838.0,184.41103,-371.0838,0.45826778,178.90141,-359.74863,0.4612056,256.6644,-572.64453,0.46901554,175.79524,-336.4027,0.26960167,175.18942,-322.0024,0.3852024,2.0759845,1.2724503,0.7397286,1.0072364,2.7321155,1.5705688,0,-229.1284,47.11706,100.64089965820312
2839.0,170.95567,-368.7506,0.13640672,175.82953,-340.4518,0.2021844,256.98355,-572.9071,0.45079607,174.92722,-331.98962,0.30883783,171.92699,-319.2404,0.3221503,13.656145,19.539793,0.41328347,4.4976435,4.2746067,6.1715,0,-223.4199,185.14499,88.87608337402344
2840.0,173.70032,-308.6268,0.064200625,243.97829,-540.8988,0.12245239,254.87344,-572.02783,0.44055995,178.53621,-346.60846,0.27353784,180.00551,-358.7902,0.31285626,60.186424,211.71503,2.285973,15.057729,40.36644,39.17568,1,-262.14246,1175.2703,277.1641159057617
2841.0,184.27435,-346.6432,0.71887076,176.64052,-338.5314,0.6805646,256.22827,-572.4636,0.43449622,169.45874,-314.05664,0.329029,166.62679,-299.999,0.39882568,39.45955,213.27667,1.423191,33.793804,60.29424,81.70052,1,-211.09077,2451.0156,110.72384643554688
2842.0,175.25389,-350.87146,0.3102645,174.61594,-340.63855,0.23688214,169.62666,-317.3624,0.42011026,169.30426,-317.6376,0.3220652,163.66298,-291.1375,0.1251408,9.962279,2.922157,269.4002,3.5842936,9.343982,84.33211,1,-160.28148,2529.9631,100.98133087158203
2843.0,172.66037,-343.46582,0.3490536,171.30312,-322.71664,0.30249542,254.68884,-572.30426,0.43958038,166.0586,-307.93942,0.2838456,162.6321,-285.39206,0.33761162,7.846646,18.225517,268.75812,10.226879,5.837204,76.64804,1,-203.11568,2299.4412,99.79731750488281
2844.0,172.175,-339.7463,0.15184407,170.40599,-333.56506,0.2197151,256.51495,-572.80084,0.40395862,165.22388,-306.04095,0.29323336,161.11621,-277.32413,0.14473872,3.7510476,10.88545,1.8924255,2.073869,8.209106,4.550542,0,-202.64748,136.51625,100.04634857177734
2845.0,171.0691,-335.14145,0.1598706,168.30074,-326.78918,0.24823487,256.45135,-572.7452,0.42769763,161.16084,-289.49103,0.3303918,159.43854,-275.72482,0.13554871,4.735792,7.0953956,0.08451789,17.04137,2.3178356,6.5290084,0,-196.73033,195.87024,101.07537078857422
2846.0,174.74776,-330.2875,0.6333197,166.37381,-321.141,0.4601398,256.0772,-572.5848,0.42315927,160.06534,-284.55478,0.34197885,158.23837,-271.21927,0.2168853,6.0904207,5.9678416,0.4070788,5.0563507,4.6626616,4.5849147,0,-192.70946,137.54744,105.6155014038086
2847.0,174.99684,-327.4294,0.64765966,162.73349,-316.16623,0.36930436,256.24142,-572.51086,0.42666987,159.63371,-284.24924,0.348612,157.65675,-269.96262,0.3991129,2.8689268,6.1644287,0.18008278,0.52882546,1.3847228,2.2581835,1,-190.81566,67.7455,106.79071044921875
2848.0,173.97006,-323.77637,0.8793653,160.3108,-316.00497,0.41568238,256.8348,-573.10974,0.44366384,159.71878,-279.14264,0.29310015,157.38962,-266.90378,0.41648525,3.7946038,2.4280443,0.8430646,5.1073065,3.0704806,3.0616946,0,-188.5395,91.85083,106.25334167480469
2849.0,172.17647,-322.30222,0.6077126,158.94908,-312.89163,0.36994648,256.21133,-573.3554,0.42083624,159.10648,-279.4912,0.3118309,157.3672,-266.26688,0.46576858,2.3216596,3.3981164,0.67012835,0.7045703,0.63729614,1.5930265,0,-187.61348,47.790794,104.80390930175781
2850.0,170.3602,-322.265,0.4899349,157.75264,-306.75446,0.23341331,256.9027,-573.1374,0.40948728,158.00166,-280.00482,0.23777044,156.84753,-263.71564,0.4004954,1.8166499,6.2527122,0.7249359,1.2183625,2.6036274,2.246506,0,-185.92744,67.39517,102.99578857421875
2851.0,167.71857,-321.5803,0.42120627,156.4311,-307.2815,0.2654197,257.06168,-573.01337,0.40506017,157.05667,-280.47476,0.20899458,156.52502,-263.33197,0.39566356,2.7289312,1.4227507,0.20162347,1.0553927,0.5012114,1.1952888,0,-185.88838,35.85866,100.87788391113281
2852.0,157.82469,-315.60498,0.26773518,155.90565,-305.19,0.23445837,256.8579,-573.059,0.41158408,156.44826,-277.0406,0.17793855,155.58276,-262.74484,0.38807866,11.5582485,2.1564872,0.20881772,3.4876518,1.1102136,3.2014847,0,-183.47987,96.04453,92.42859649658203
2853.0,157.17487,-315.12894,0.31515563,156.9259,-292.2619,0.26171035,256.54236,-572.86584,0.45092863,155.75143,-298.2438,0.24315278,155.06285,-262.92972,0.39025155,0.805538,12.968296,0.36998644,21.214664,0.5518045,5.5311813,0,-185.03804,165.93542,92.31695556640625
2854.0,157.26646,-314.07324,0.2576496,154.89674,-299.97147,0.2458356,255.86252,-572.4532,0.43305492,155.4045,-277.66037,0.19051911,156.04405,-260.4762,0.41822255,1.059661,7.972131,0.7952797,20.586359,2.6424468,4.9210963,0,-181.67888,147.63289,91.3065414428711
2855.0,157.84929,-311.1828,0.27051356,153.06667,-296.48688,0.26528758,255.84839,-572.18274,0.42136472,269.90677,-571.59106,0.18738154,156.38747,-259.82635,0.45605484,2.9486165,3.9359298,0.2708156,315.44574,0.73500144,38.360447,1,-239.00597,1150.8134,91.63044738769531
2856.0,159.25145,-313.0366,0.38061118,151.7478,-296.71188,0.27907294,256.60068,-572.11536,0.47203368,152.84738,-270.31497,0.19391386,156.18602,-260.2581,0.44265506,2.3243477,1.337919,0.7553005,323.21848,0.47641724,36.477123,1,-179.23936,1094.3136,93.32405853271484
