Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2778.0,56.973846,-405.22156,0.28205678,67.54888,-411.94455,0.22845834,61.918602,-422.7281,0.5210492,56.605984,-430.7284,0.7080669,47.245857,-439.20706,0.4196231,,,,,,,0,-250.50998,,254.02679443359375
2779.0,55.938175,-405.24838,0.14394027,68.98562,-411.57703,0.22309902,62.64334,-422.35995,0.48043317,57.23377,-430.7284,0.69141126,47.245857,-439.20706,0.46657154,1.0360186,1.4829991,0.812877,0.6277847,0.0,0.6505111,0,-250.36816,19.515331,255.64241790771484
2780.0,26.25952,-407.27136,0.23875305,70.243866,-411.57703,0.13707311,63.213158,-422.39584,0.46214512,58.59913,-430.0539,0.6760883,48.25776,-438.22748,0.4520723,29.747522,1.2582474,0.5709456,1.5228783,1.4083784,4.6817474,0,-250.44913,140.45242,305.3986167907715
2781.0,25.244356,-407.27136,0.37058324,70.79485,-411.33997,0.16536252,64.433784,-422.34564,0.46010214,59.06468,-429.58435,0.6621764,48.46264,-438.21597,0.4821077,1.0151634,0.5998205,1.2216587,0.66121656,0.20520255,0.73551667,0,-250.29547,22.065498,306.88154220581055
2782.0,23.304724,-407.27136,0.43456936,70.79485,-409.20078,0.26924026,64.50662,-421.67236,0.4114718,60.131462,-429.05933,0.6846215,48.46264,-438.0498,0.48972932,1.9396324,2.1391907,0.6772073,1.1889821,0.16616821,1.1324494,0,-249.59473,33.97348,309.26213455200195
2783.0,23.304724,-407.15244,0.49341094,71.23137,-408.91974,0.20468688,66.89539,-421.05814,0.35187057,60.900433,-428.67636,0.6969437,48.69374,-438.00385,0.53508717,0.118927,0.5191604,2.4664757,0.85905635,0.23562768,0.77021086,0,-249.30612,23.106325,309.45250701904297
2784.0,23.304724,-406.38892,0.5425954,72.308815,-408.83975,0.17647628,67.31939,-420.40286,0.35366255,61.124893,-428.46442,0.71023643,48.719433,-437.8943,0.5679521,0.7635193,1.0804108,0.7804844,0.30871195,0.11253025,0.4951874,0,-248.94205,14.855621,308.8923759460449
2785.0,61.209766,-400.86905,0.4702683,73.98897,-408.37466,0.26852515,68.42933,-419.4059,0.5350138,61.449013,-427.6103,0.67424685,49.61038,-437.2353,0.5916904,38.304848,1.743336,1.4919355,0.91355604,1.1081789,8.091977,0,-247.24307,242.75931,252.30938720703125
2786.0,61.73222,-400.42905,0.51599944,74.478676,-406.74014,0.1841524,69.229324,-418.69318,0.51768816,61.64467,-427.58276,0.71363187,49.643673,-436.96707,0.6114066,0.6830517,1.7063043,1.071442,0.19758272,0.27027756,0.6007358,0,-246.62643,18.022072,251.6932830810547
2787.0,63.201942,-399.68695,0.49964526,74.49083,-408.37466,0.1940453,69.307526,-418.25626,0.5164051,61.449013,-426.5831,0.7972063,49.643673,-436.76694,0.61762375,1.6464481,1.6345667,0.44386336,1.0186315,0.20013428,0.87800604,0,-246.4776,26.34018,249.91510009765625
2788.0,65.33653,-399.68695,0.286648,76.47429,-408.37466,0.19072132,69.395134,-418.17426,0.45134583,61.449013,-426.27377,0.753458,49.629017,-435.43298,0.580418,2.1345901,1.9834595,0.11999725,0.30932617,1.3340343,0.9067861,0,-246.13254,27.20358,246.2783660888672
