Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2863.0,139.83745,-349.57675,0.38591456,134.35332,-348.25345,0.40885878,128.44525,-349.037,0.4238434,125.25589,-351.1468,0.7298919,117.772705,-355.2792,0.82046807,,,,,,,0,-97.73064,,194.49058532714844
2864.0,139.86058,-350.43466,0.4931105,132.9175,-348.2195,0.39054266,127.79358,-348.96393,0.42111778,124.8792,-351.4467,0.7025237,117.63566,-355.0302,0.8283343,0.858222,1.4362226,0.6557549,0.48148745,0.284217,0.6467481,0,-97.89101,19.402443,191.68267822265625
2865.0,34.529854,-289.13187,0.27194232,22.249474,-506.5503,0.050240465,133.02763,-348.61533,0.23952572,126.41545,-351.19452,0.7068236,118.11575,-354.51755,0.8762765,121.871216,193.17361,5.245651,1.5568056,0.7023648,21.36293,1,-117.0739,640.8879,321.96544647216797
2866.0,34.43385,-289.04517,0.2676978,26.79809,-566.6646,0.048692163,132.40054,-347.47708,0.2760443,126.463844,-351.17773,0.7252732,118.23878,-354.77875,0.8886584,0.1293593,60.286163,1.2995551,0.051221397,0.28872186,1.6418638,0,-128.90068,49.255913,321.8906364440918
2867.0,34.499565,-289.0305,0.26029527,135.0543,-346.01495,0.08481179,132.4515,-346.90363,0.36420342,126.66915,-350.64752,0.7620146,118.10453,-354.09067,0.8945019,0.067335255,245.77568,0.575716,0.5685738,0.70105356,9.354967,1,-84.40947,280.649,322.11045837402344
2868.0,135.69525,-351.3774,0.22918238,135.04546,-346.76688,0.18783157,129.29597,-347.95474,0.39493707,125.60989,-351.13065,0.57296616,117.39191,-353.92178,0.8995593,118.86002,0.7519747,3.3259938,1.1642315,0.73236215,13.141432,1,-97.30229,394.24292,187.91404724121094
2869.0,34.322277,-289.13306,0.27512255,135.82156,-345.41037,0.25548065,129.76306,-347.59055,0.46462423,125.7876,-350.7645,0.6689214,117.44819,-353.79865,0.90547407,118.9573,1.5628349,0.5922916,0.40699437,0.13539107,13.152569,1,-84.41145,394.57706,322.1198196411133
2870.0,139.29044,-348.35068,0.42903772,136.508,-344.48755,0.33266392,129.1506,-346.71927,0.57115537,124.99058,-349.08667,0.7098796,117.04558,-353.7478,0.87647635,120.519875,1.1501249,1.065001,1.8575093,0.4058083,18.625826,1,-95.5504,558.7747,193.63778686523438
2871.0,140.80739,-347.55597,0.6082974,134.48543,-345.48706,0.4733948,128.01215,-346.65042,0.6846984,124.2959,-349.22195,0.7284596,116.8855,-353.99005,0.8639686,1.7125145,2.2560594,1.1405381,0.7077296,0.29036173,1.088795,0,-95.65312,32.663845,195.0541229248047
2872.0,142.45805,-347.38412,0.70623374,133.73203,-345.34808,0.48054412,127.91956,-346.93594,0.6795464,124.327286,-349.19608,0.74332744,116.889206,-353.66782,0.8415509,1.6595862,0.76611376,0.30015767,0.040680245,0.32225645,0.5927245,0,-95.578415,17.781734,193.80714416503906
2873.0,141.34811,-342.46512,0.6470112,133.79085,-345.1146,0.5009882,128.7896,-346.5819,0.6075493,125.59373,-348.61664,0.77300394,117.2482,-352.89462,0.7462681,5.042677,0.24078554,0.93930733,1.3927028,0.85246956,1.7303878,0,-94.20659,51.911633,203.40109252929688
2874.0,34.179222,-289.30563,0.2957564,135.23123,-340.36124,0.4025189,130.34665,-344.66248,0.39165506,126.178154,-346.81824,0.38752148,120.49669,-347.91055,0.56499255,119.62902,4.9668007,2.471566,1.8909788,5.949255,20.780178,1,-80.88362,623.40533,325.8256034851074
2875.0,144.42422,-334.7372,0.44405976,136.03859,-340.1855,0.53329474,119.68632,-347.776,0.28736928,294.32373,-332.0779,0.15104927,120.974464,-345.2793,0.2705027,119.23921,0.82626563,11.105706,168.79044,2.674281,49.10258,1,-87.083176,1473.0774,204.20680236816406
2876.0,145.75337,-337.4294,0.73347014,131.51488,-340.4288,0.39581665,17.722794,-531.654,0.084381826,123.58261,-342.1273,0.15694134,121.7138,-338.66043,0.30323514,3.0024278,4.530251,210.25623,171.0366,6.6600304,30.229448,1,-125.132,906.8834,182.9314422607422
2877.0,142.23369,-346.0652,0.67408746,127.028145,-341.6809,0.32560888,17.488136,-524.85474,0.095715694,293.74268,-332.33682,0.17073792,120.40764,-336.38364,0.26920182,9.325489,4.658169,6.8033037,170.44148,2.6248517,24.920385,1,-123.33626,747.6115,156.0789794921875
2878.0,138.2797,-353.255,0.9201817,126.37783,-344.4586,0.44127396,17.696665,-534.0937,0.08714368,293.83243,-332.75333,0.1803623,122.00555,-326.2054,0.26468146,8.2053385,2.85279,9.241305,0.42606452,10.302889,6.5579495,0,-125.225235,196.73848,121.03284454345703
2879.0,135.20836,-357.08817,0.7218024,126.11106,-346.1568,0.39714664,123.00259,-329.8093,0.12961721,121.901924,-334.68967,0.26016644,123.80801,-343.30063,0.10539175,4.9118447,1.7190372,229.82918,171.94142,17.189976,49.91126,1,-89.28093,1497.3376,129.58595275878906
2880.0,132.00368,-359.36414,0.45306444,123.65793,-348.691,0.3360318,120.93264,-340.48187,0.15795816,121.82393,-334.0208,0.19869687,121.45423,-329.4041,0.19340052,3.930652,3.5270498,10.871457,0.6733859,14.094445,5.6326313,0,-89.4644,168.97893,109.3980484008789
2881.0,34.277367,-288.97647,0.2083119,122.01265,-348.8879,0.13367063,121.90022,-338.9645,0.12618071,294.22067,-335.51318,0.17443678,123.35284,-334.63525,0.15212837,120.436104,1.6570191,1.7996143,172.4032,5.565027,71.039246,1,-76.46745,2131.1772,332.8609867095947
2882.0,34.223103,-289.33597,0.29180118,120.91765,-351.4429,0.11142105,120.8683,-340.73758,0.1587943,121.49981,-331.54517,0.15698792,122.44786,-320.03467,0.15314609,0.36356944,2.7797508,2.051498,172.76643,14.628605,34.517136,1,-73.69127,1035.514,340.8141403198242
2883.0,34.432636,-288.9664,0.21216023,120.20299,-346.8586,0.23772232,121.48924,-334.74377,0.16868378,124.54631,-321.7117,0.21249135,120.102264,-345.1889,0.14605261,0.424835,4.639661,6.0258827,10.294572,25.263361,8.27628,0,-74.5659,248.2884,326.72426986694336
