Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2801.0,93.928085,-283.40576,0.7319055,76.43165,-272.22195,0.5893517,60.357822,-265.3579,0.7165312,42.99725,-265.77484,0.6016257,21.008068,-263.90955,0.2681986,,,,,,,0,-58.246002,,165.03125
2802.0,90.02213,-283.1502,0.8795264,75.782745,-272.19843,0.63405335,60.357822,-265.3579,0.6970557,43.131058,-265.7825,0.6131005,21.219357,-264.12888,0.25429493,3.9143035,0.6493293,0.0,0.1340272,0.3045462,1.3040998,0,-58.235596,39.122993,164.54592895507812
2803.0,86.31262,-282.64456,0.75332063,75.62368,-271.51736,0.6191045,60.300217,-265.3579,0.6986525,46.20222,-266.01175,0.6508099,21.219357,-264.32468,0.28578845,3.7438145,0.6993894,0.057605743,3.0797074,0.19580078,1.780044,0,-58.083252,53.401318,164.28123474121094
2804.0,80.943146,-276.97177,0.5543559,75.15934,-271.12448,0.40873274,60.300217,-265.3579,0.65589267,46.47054,-266.01175,0.6930739,21.23684,-264.76105,0.28257975,7.811007,0.60825086,0.0,0.26831818,0.43672094,1.8839115,0,-56.957397,56.51734,168.441650390625
2805.0,78.30187,-276.44772,0.4497693,74.50208,-271.12448,0.26378188,60.300217,-265.37497,0.6824025,48.030552,-266.0426,0.6720734,21.4292,-264.79617,0.29906642,2.692759,0.6572571,0.017059326,1.5603179,0.19554068,1.0575258,0,-56.86917,31.72577,168.42196655273438
2806.0,78.30187,-276.44772,0.3424115,72.57462,-271.12448,0.07363384,59.749012,-265.37497,0.55073065,48.030552,-266.08527,0.6627768,21.4292,-264.79617,0.28834644,0.0,1.9274597,0.5512047,0.042663574,0.0,0.24702446,0,-56.877716,7.4107337,168.42196655273438
2807.0,75.22603,-275.8472,0.22140054,72.53523,-270.393,0.07636886,59.749012,-265.37497,0.50129545,46.20222,-266.04657,0.660402,21.32936,-264.79617,0.29738095,3.1339185,0.73253566,0.0,1.8287405,0.099840164,1.1311104,0,-56.603607,33.93331,168.41261291503906
2808.0,74.47293,-275.8472,0.23854627,40.699497,-109.8413,0.07330018,59.749012,-265.68625,0.50060767,45.738712,-266.04657,0.6648594,21.32936,-264.77737,0.3103218,0.75309753,163.67761,0.3112793,0.4635086,0.018798828,7.074753,1,-24.551743,212.24257,168.23353576660156
2809.0,74.44118,-275.8472,0.24261217,40.705265,-109.94013,0.07699108,59.749012,-265.68625,0.5191387,45.23359,-266.0897,0.6481955,21.324215,-264.7416,0.30350524,0.03175354,0.09899934,0.0,0.5069604,0.036134634,0.19822046,0,-24.572968,5.9466133,168.19082641601562
2810.0,74.44118,-275.40533,0.33125195,40.705265,-109.94013,0.07487497,59.749012,-265.68625,0.550113,45.00391,-266.0897,0.6718364,21.151009,-264.54758,0.29977626,0.441864,0.0,0.0,0.22967911,0.260093,0.19640756,0,-24.445816,5.892226,168.48374938964844
