Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2597.0,264.51752,1757.8794,0.1653095,713.57086,856.6908,0.23337227,721.7363,872.0719,0.31703892,719.32806,890.88354,0.33401197,752.3005,925.3971,0.24531686,,0,,,
2598.0,265.08215,1758.4913,0.24746616,706.40625,855.5854,0.29102716,720.6322,881.51514,0.44895902,717.8191,896.46716,0.32575113,752.7583,931.975,0.35643044,,0,,,
2599.0,265.14,1759.747,0.26279262,706.12634,858.92267,0.33185098,720.9724,884.5746,0.4216293,717.339,897.9876,0.3426508,753.2911,935.94,0.3416987,,0,,,
2600.0,701.66364,835.11975,0.3014366,703.4752,864.04474,0.33362043,715.41364,884.5152,0.3950376,716.63275,901.6138,0.3907558,752.41736,940.5639,0.28323793,,0,,,
2601.0,264.91013,1759.816,0.25640228,702.2785,867.46826,0.3034967,712.60706,884.117,0.3876788,717.94946,907.3268,0.42653278,729.8187,931.0144,0.16185945,,0,,,
2602.0,265.002,1760.7649,0.28067943,717.6344,867.6463,0.23861973,714.8212,887.85425,0.4088457,716.68384,910.7409,0.40136194,729.5714,933.5747,0.23565988,,0,,,
2603.0,265.20282,1760.2163,0.2672389,187.1116,1773.5878,0.08774096,716.7031,896.04333,0.30200753,714.2081,914.9308,0.37680224,727.2466,933.33435,0.1920856,,0,,,
2604.0,265.19983,1759.8588,0.25004557,186.32655,1772.9034,0.08503113,758.0395,1874.1221,0.17511119,711.8168,905.94,0.29839763,725.54004,935.56757,0.24826367,,0,,,
2605.0,265.2912,1758.6327,0.23974913,186.38298,1772.39,0.09734242,668.7376,1874.2179,0.18639298,711.5345,906.2335,0.25728527,722.67957,934.9709,0.17660552,,0,,,
2606.0,264.97128,1760.3646,0.3102554,1073.528,1130.8955,0.0929436,668.72125,1873.7712,0.1878384,701.52625,897.115,0.2871917,721.50543,937.2356,0.18906637,,0,,,
2607.0,264.69885,1760.3202,0.30467862,1074.1193,1131.6027,0.115213305,668.82086,1874.1782,0.1931654,702.3381,903.14343,0.3537159,721.2849,935.757,0.18591112,,0,,,
2608.0,265.02008,1760.5847,0.3022179,1074.0503,1132.2756,0.10468918,667.8307,1873.8481,0.21588896,701.9194,908.2136,0.3089039,736.9984,939.8117,0.2268857,,0,,,
2609.0,264.73453,1757.1527,0.22591178,1074.272,1141.6074,0.10273046,697.9491,897.5738,0.25460318,700.3881,909.2645,0.2767078,719.91156,938.13556,0.2788559,,0,,,
2610.0,717.6845,841.37,0.26448992,690.9924,869.5357,0.10241599,662.2717,1873.4662,0.2213103,696.53033,904.9667,0.28381094,719.16376,936.43195,0.40413272,,0,,,
2611.0,264.97546,1758.8751,0.2565072,1073.8862,1140.5045,0.099080965,661.90594,1873.568,0.24145457,688.0781,901.78973,0.34645775,722.1101,924.3102,0.4036927,,0,,,
2612.0,731.63104,842.3225,0.34527567,735.43787,914.92017,0.12198752,661.0261,1874.0546,0.24860404,587.75287,1875.8143,0.23765664,722.86993,922.11115,0.43996805,,0,,,
2613.0,739.21173,851.2249,0.4229804,730.58514,899.6564,0.13755703,661.5334,1873.9152,0.26591924,568.2928,1875.0526,0.20907563,720.0606,914.8831,0.19194256,,0,,,
2614.0,737.1137,852.81195,0.24275847,732.70996,901.1309,0.22787955,669.8233,904.4138,0.3350001,567.54675,1875.3636,0.18587346,729.7685,905.2891,0.28566632,,0,,,
2615.0,765.7419,908.65515,0.30126774,704.60986,903.62054,0.19429505,670.29065,901.3581,0.3784583,568.30145,1874.9902,0.20468247,736.57697,890.3435,0.28601205,,0,,,
2616.0,263.01672,1753.8835,0.22630093,685.9591,904.55475,0.117577896,667.0517,900.3703,0.26967648,566.9365,1874.6139,0.2016798,718.1621,892.2455,0.38062927,,0,,,
2617.0,262.8833,1754.1633,0.23796076,187.3612,1772.5668,0.08669178,663.10077,1872.6431,0.23790745,675.7147,898.73456,0.37179402,724.1814,890.22394,0.43828765,,0,,,
2618.0,263.19742,1755.4005,0.22642386,187.62012,1772.839,0.09953457,653.3018,900.9995,0.2089118,673.4052,897.2174,0.34546238,734.00775,889.20703,0.5117704,,0,,,
2619.0,265.6796,1757.9082,0.20890373,633.14606,909.0859,0.15140396,641.8474,903.2158,0.2338496,671.9305,894.61523,0.31295222,740.1401,886.8237,0.5304576,,0,,,
2620.0,265.2979,1755.3776,0.17725936,630.37646,916.9254,0.1886317,640.8595,903.40765,0.30633572,669.6162,893.5751,0.32998416,716.572,886.4904,0.55211693,,0,,,
2621.0,265.35452,1756.3088,0.18339038,626.4605,914.94226,0.19185334,640.5446,904.655,0.33349553,668.91675,892.511,0.3047702,715.3149,885.33026,0.5366017,,0,,,
2622.0,638.1541,955.59924,0.14467484,624.8988,920.9211,0.1809118,640.9556,904.35974,0.3484388,667.3884,893.89215,0.2882884,714.97876,884.29156,0.5660326,,0,,,
