Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2524.0,126.96023,-442.10794,0.55874264,142.21451,-450.077,0.50157577,155.10426,-459.74194,0.7471626,166.35556,-469.99963,0.5502584,174.67676,-476.90985,0.5326414,,,,,,,0,-253.04727,,323.8949661254883
2525.0,126.82221,-444.02176,0.732126,142.23422,-450.077,0.65435433,155.6541,-459.74194,0.7734528,166.35556,-469.99963,0.4722756,173.03511,-477.51135,0.49999854,1.9187884,0.019714355,0.5498352,0.0,1.7483735,0.8674876,0,-253.55032,26.024628,324.06988525390625
2526.0,128.52013,-444.4452,0.7911611,143.1519,-450.077,0.55979395,156.80573,-459.79962,0.6410187,166.35556,-470.421,0.42524648,172.92995,-479.11334,0.47874346,1.7499162,0.91767883,1.1530701,0.4213562,1.6054378,1.2379608,0,-254.05124,37.13882,322.02292251586914
2527.0,128.52013,-444.71448,0.75198203,144.1166,-449.63327,0.6173659,158.90689,-459.79962,0.63752544,164.91856,-471.89566,0.45509136,172.39978,-479.56985,0.4767045,0.2692871,1.061848,2.1011658,2.0590317,0.69962865,1.1801798,0,-254.40262,35.40539,321.53846740722656
2528.0,129.24881,-444.71448,0.6513199,146.91508,-449.63327,0.6199512,160.87082,-461.96384,0.74178207,164.91856,-472.1617,0.48139286,171.89148,-481.56494,0.43776572,0.7286835,2.7984924,2.9224718,0.26605225,2.0588202,1.8439078,0,-255.28766,55.31723,319.16745376586914
2529.0,133.54884,-444.71448,0.5975002,148.66878,-449.63327,0.71200764,160.92606,-462.48996,0.74773693,166.47717,-472.38388,0.384362,171.7416,-482.13464,0.4109622,4.3000336,1.7536926,0.5290147,1.5743636,0.5890897,1.774084,0,-255.5513,53.222515,315.5854072570801
2530.0,135.72351,-444.0153,0.7417362,150.29794,-450.26205,0.5934028,161.08318,-462.4994,0.71470374,166.47717,-472.6819,0.36859104,171.52234,-482.28207,0.36909404,2.2843034,1.7462962,0.15740247,0.29800415,0.26421174,1.094326,0,-255.62814,32.82978,313.09154510498047
2531.0,137.58157,-444.0153,0.6287305,151.94453,-450.80188,0.55869377,162.1314,-463.31247,0.7192087,166.65166,-475.63382,0.3543877,171.12277,-482.51312,0.39265344,1.8580627,1.7328225,1.3265969,2.957087,0.46155927,1.6277907,0,-256.5353,48.833717,311.0639762878418
2532.0,139.35457,-444.0153,0.6567935,153.37117,-452.0665,0.6025725,162.19087,-465.0182,0.7817662,166.65166,-475.63382,0.41270223,171.09773,-482.60388,0.40661234,1.772995,1.9064491,1.7067556,0.0,0.094150044,1.288551,0,-257.14752,38.65653,309.4408836364746
2533.0,143.03767,-444.47278,0.5146978,154.67876,-452.91437,0.53491855,162.27287,-465.73074,0.71687233,166.65166,-475.63382,0.41546938,171.02652,-482.60388,0.3957538,3.7114098,1.5584179,0.71725774,0.0,0.07121277,1.2748694,0,-257.5511,38.246082,306.2792739868164
