Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2475.0,223.38033,-203.0286,0.77848357,205.40974,-193.20593,0.72998106,197.29726,-189.60812,0.27795988,193.00189,-189.28455,0.47449633,177.69533,-189.27449,0.6432431,,,,,,,0,-95.90434,,163.24484252929688
2476.0,223.37909,-201.10457,0.7974267,205.61465,-191.48305,0.74298096,197.13965,-188.9712,0.32238698,193.76167,-188.56035,0.4708448,177.7234,-189.21999,0.6678094,1.9240268,1.7350278,0.6561278,1.0496328,0.061310686,1.1894416,0,-94.89183,35.683247,165.40919494628906
2477.0,222.93001,-199.13702,0.88701725,205.64896,-190.72675,0.7316709,197.39798,-187.93777,0.24285376,193.91313,-187.93596,0.37658155,177.80634,-188.98216,0.7601949,2.0181441,0.7570793,1.0652308,0.6424968,0.2518683,1.0126271,0,-93.96794,30.378813,167.31716918945312
2478.0,222.58253,-197.07573,0.8991375,205.8679,-190.05246,0.70438766,195.18648,-187.28955,0.2541766,191.99796,-187.88164,0.3799115,177.88458,-188.85944,0.8091529,2.0903761,0.7089428,2.3045466,1.9159466,0.14554855,1.2506143,0,-93.25577,37.518425,169.5842742919922
2479.0,222.81812,-196.15779,0.9005812,205.8968,-189.48946,0.67051107,198.59471,-186.98186,0.30225146,191.562,-187.02414,0.4053278,178.39142,-188.52547,0.7686655,0.94768596,0.5637448,3.4220946,0.96195805,0.6069745,1.0245887,0,-92.65973,30.73766,170.25196838378906
2480.0,224.25012,-197.05368,0.8141563,205.98203,-188.8077,0.6791762,198.41064,-186.37885,0.28815076,191.12584,-186.46239,0.40501386,178.5561,-188.2542,0.67671597,1.6891599,0.6870683,0.6304793,0.71119535,0.31734836,0.8823487,0,-92.415375,26.47046,169.09974670410156
2481.0,223.50307,-199.2144,0.8584847,207.67621,-187.4981,0.69789743,191.40042,-184.28355,0.4165961,185.70467,-186.67978,0.52042073,177.42282,-187.59459,0.39531124,2.2862208,2.141334,7.316657,5.42553,1.3112656,3.408831,0,-92.07808,102.26492,165.84707641601562
2482.0,220.21413,-200.75949,0.5564456,209.1454,-187.19362,0.5717286,189.85443,-184.33717,0.55577666,295.7394,-210.91365,0.29306808,133.66713,-453.73834,0.0778782,3.6337903,1.5004103,1.5469196,112.67176,269.7166,28.110952,1,-150.41246,843.32855,251.11359405517578
2483.0,215.21693,-191.92758,0.29309553,203.8591,-184.23811,0.50597554,187.0988,-184.28993,0.3508684,296.0218,-208.01312,0.2718055,212.3246,-185.77577,0.12065384,10.147637,6.0564003,2.7560353,2.9142408,279.2686,26.901318,1,-93.87291,807.0395,115.18102264404297
2484.0,217.24646,-194.6204,0.66026163,204.71707,-183.89294,0.46672097,177.4087,-189.30424,0.32029068,296.1545,-208.02951,0.24048254,187.64986,-179.63695,0.12241303,3.371985,0.92480063,10.910603,0.13372888,25.426918,5.136165,0,-94.120834,154.08495,153.14889526367188
2485.0,219.31892,-194.34972,0.75628096,204.40155,-182.97673,0.4695742,234.79262,-489.3622,0.18678993,177.66692,-191.6847,0.21285622,183.92265,-196.96182,0.363497,2.0900671,0.969021,305.49585,119.609634,17.721268,45.75194,1,-154.09102,1372.5582,184.22056579589844
2486.0,217.5442,-192.67542,0.678193,200.68004,-178.98465,0.43542603,172.82356,-190.42508,0.27266634,178.93813,-192.42717,0.3243937,192.12355,-202.2641,0.52664304,2.4398592,5.457688,305.2926,1.4721572,9.7656975,41.520496,1,-94.37929,1245.6149,200.66651916503906
2487.0,212.75119,-189.22855,0.5496185,199.09193,-178.97108,0.4059067,176.1846,-188.87123,0.24906783,181.23874,-191.82845,0.27485764,187.26558,-202.76164,0.44038203,5.9037185,1.5881622,3.7028396,2.3772447,4.8833833,3.9668324,0,-93.356186,119.00497,207.96871948242188
2488.0,208.08638,-185.61177,0.28074166,167.21754,-191.00117,0.23865122,180.04323,-186.06523,0.25578788,183.98265,-193.96022,0.36924472,192.78595,-205.89304,0.61787295,5.9026704,34.069046,4.771021,3.4746966,6.346662,9.199667,0,-95.53027,275.99,232.96866607666016
