Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2492.0,84.26744,-426.35687,0.7905746,68.83574,-426.03232,0.37811694,60.273228,-431.0688,0.5127162,60.32427,-437.9385,0.27393478,63.483482,-445.22308,0.1180173,,,,,,,1,,,222.23095703125
2493.0,79.3688,-419.4827,0.6075709,65.07893,-424.14383,0.19235899,61.447193,-432.91476,0.337888,60.94428,-436.90332,0.3423551,69.59543,-449.82028,0.1785435,8.441031,4.2047567,2.1876538,1.2066584,7.6478834,5.0973845,1,,152.92152,252.14346313476562
2494.0,34.988907,-524.5211,0.29578662,57.44922,-418.45566,0.3256823,59.98635,-430.79816,0.500824,62.063225,-442.22336,0.41956097,70.76304,-450.64133,0.5059775,114.02914,9.516714,2.5717869,5.4364367,1.4273852,20.079227,1,-0.063934326,602.3768,64.16276550292969
2495.0,35.07156,-524.68896,0.2649064,58.7666,-422.09396,0.24512753,60.636707,-432.09738,0.58153087,62.3961,-441.71228,0.46193057,73.37126,-454.44077,0.5229092,0.18709365,3.8694658,1.4529104,0.6099229,4.608531,2.183858,0,-1.7426758,65.51573,61.400535583496094
2496.0,17.543253,-421.63983,0.69864005,60.43912,-429.21744,0.41693226,62.027306,-435.85974,0.4402055,63.657494,-445.21423,0.35648504,75.11343,-456.29132,0.4694706,104.52926,7.317186,4.0111237,3.7222025,2.5415926,33.742195,1,,1012.2658,328.9562644958496
2497.0,35.00835,-524.7564,0.3045084,58.789783,-427.598,0.44118148,61.886177,-438.30133,0.5745196,64.87432,-446.13797,0.72959226,77.02277,-458.0308,0.82122093,104.58517,2.3114755,2.4456646,1.5277297,2.5828993,13.06422,1,-5.700897,391.9266,57.803035736083984
2498.0,34.97346,-524.465,0.2946822,57.498863,-426.3274,0.4477924,61.841198,-440.67044,0.74416417,65.80417,-447.29684,0.54983073,77.77977,-458.50687,0.7868134,0.29346317,1.8113248,2.369537,1.4858017,0.8942538,1.4810599,0,-6.1893005,44.431793,57.01675796508789
2499.0,34.938354,-524.6318,0.34334913,56.987923,-424.64877,0.24471451,62.214733,-440.54947,0.7606741,68.38089,-450.24515,0.5097691,81.47059,-463.39786,0.68309253,0.1704036,1.7546576,0.39263552,3.9156077,6.1273108,2.7416368,0,-7.4305725,82.2491,52.768455505371094
2500.0,17.554623,-437.2178,0.35486627,59.184483,-434.89975,0.27323088,66.300995,-443.556,0.9553845,69.60254,-452.0575,0.65168047,83.06719,-465.05084,0.7740426,89.12573,10.483673,5.073141,2.1856418,2.2981515,14.137353,1,,424.12057,336.98177337646484
2501.0,52.523537,-432.9551,0.8223778,60.007107,-435.45218,0.5908857,68.87516,-446.40298,0.9157837,73.337875,-455.6034,0.5882885,83.10473,-466.25122,0.67183846,35.227764,0.99090296,3.8381832,5.1503525,1.2009652,10.2830715,1,,308.49213,312.5662727355957
2502.0,55.131035,-434.21838,0.64641523,62.962128,-438.05002,0.550359,69.34964,-447.88617,0.80337816,74.4009,-456.74713,0.5814647,86.94128,-469.1929,0.73684496,2.8973973,3.9345796,1.557231,1.5614613,4.8345203,2.9410086,1,,88.230255,312.2873420715332
2503.0,56.409054,-435.22888,0.5921201,64.10066,-440.6392,0.6008474,71.5212,-451.3076,0.7606441,76.78647,-460.1075,0.5633274,87.19953,-470.49008,0.80000603,1.6292448,2.8284402,4.052379,4.121055,1.3226383,2.75139,1,,82.541695,311.1278305053711
