Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2471.0,94.91634,-487.6759,0.62131613,79.11732,-490.56052,0.7222869,66.26795,-494.87833,0.43169957,54.961292,-500.9207,0.46563533,44.092865,-508.33603,0.39856094,,,,,,,0,-355.7223,,202.1221160888672
2472.0,92.8669,-487.31854,0.6677033,78.59486,-490.02557,0.7371112,66.43772,-494.60916,0.45431462,55.06845,-500.71097,0.43547428,44.016678,-508.6384,0.39963588,2.0803692,0.7477493,0.31823173,0.2355082,0.31181884,0.85812455,0,-355.50848,25.743734,203.57806396484375
2473.0,91.57685,-487.36948,0.7683012,79.21115,-489.85828,0.752742,66.61366,-494.57562,0.4365769,55.13779,-500.74606,0.41604173,44.02645,-508.49716,0.38863692,1.2910517,0.63859826,0.1791096,0.077715345,0.1415731,0.59304404,0,-355.45734,17.79132,203.9566192626953
2474.0,90.90065,-488.01364,0.8722223,79.30038,-489.7622,0.73347497,66.60762,-494.0599,0.4215268,55.136578,-500.52057,0.431563,44.1604,-508.31628,0.37567893,0.9339144,0.13111275,0.51575196,0.22549765,0.22507587,0.462177,0,-355.38257,13.86531,203.47877502441406
2475.0,89.83678,-487.7727,0.8768725,79.2588,-489.42786,0.72103316,66.62584,-494.2026,0.4405892,55.204643,-500.8933,0.467166,44.380367,-508.19592,0.38777038,1.0908147,0.33692616,0.14385854,0.37890542,0.25074345,0.53122586,0,-355.3465,15.936775,204.1940155029297
2476.0,88.459045,-487.85724,0.88208824,79.015274,-489.53165,0.6950923,66.41293,-494.37363,0.44645518,55.07721,-500.71277,0.46298218,44.4252,-508.28204,0.40715846,1.3803223,0.26471817,0.27308777,0.22098592,0.09709201,0.5754886,0,-355.39948,17.264658,204.88392639160156
2477.0,87.85463,-487.33633,0.8727766,78.77097,-489.21478,0.66378886,66.37379,-494.51666,0.4158838,54.81458,-500.63113,0.47232264,44.41673,-508.10934,0.4308786,0.79790986,0.40010712,0.14829601,0.27502537,0.17290667,0.4300457,0,-355.20966,12.90137,205.55821228027344
2478.0,87.9332,-487.34714,0.8613358,78.75486,-489.10712,0.6995414,66.51925,-494.16238,0.41910014,54.75674,-500.8962,0.49303523,44.43981,-508.03806,0.42281374,0.07930676,0.1088651,0.38297847,0.2713124,0.074932925,0.16244793,0,-355.15814,4.8734374,205.44163513183594
2479.0,88.12225,-486.47995,0.8352625,78.52565,-489.30157,0.6828597,66.45258,-494.0181,0.4075084,54.762863,-500.38104,0.43534866,44.29661,-508.12296,0.42269996,0.8875565,0.30058458,0.15894364,0.5152036,0.16647586,0.46917513,0,-354.90875,14.0752535,206.28216552734375
2480.0,89.28231,-486.92612,0.5574919,81.76505,-489.14166,0.6870809,66.71753,-493.34256,0.42119294,53.952236,-500.72253,0.34041506,44.469105,-508.8857,0.42283002,1.2428988,3.2433474,0.7256354,0.87962073,0.7820173,1.5879208,0,-355.0517,47.637623,206.10601806640625
2481.0,93.8303,-487.2696,0.6118638,80.67566,-488.69803,0.78578675,65.31227,-492.96423,0.4164557,54.21618,-500.56427,0.26142314,46.504883,-509.43167,0.34572995,4.5609403,1.1762608,1.4552943,0.30775526,2.1077154,2.1188083,0,-355.03357,63.564243,205.09329223632812
