Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2532.0,97.6025,-557.03973,0.16513933,41.34517,-520.7705,0.15194212,257.28876,-575.5286,0.23494828,77.30251,-439.48087,0.6003479,67.98904,-444.1993,0.70696557,,,,,,,0,-300.6838,,104.70490264892578
2533.0,92.90587,-422.16965,0.29524112,88.50481,-427.41788,0.4543767,82.01869,-433.05017,0.40211323,76.29143,-438.88748,0.7308453,68.202446,-444.43008,0.7059109,134.95184,104.588455,225.87541,1.1723473,0.31432498,69.25748,1,-226.47107,2077.724,222.02224731445312
2534.0,95.98829,-421.25244,0.5890361,85.45272,-426.9912,0.47222176,79.729095,-432.89328,0.6162348,74.89282,-439.2896,0.8221066,67.05448,-445.9153,0.72768897,3.2159884,3.0817645,2.2949655,1.4552681,1.8771598,2.2700858,0,-226.54837,68.10257,220.4439239501953
2535.0,89.48652,-420.7101,0.19883439,83.73719,-428.234,0.2960858,80.43055,-435.3574,0.43320596,75.62238,-441.25687,0.7955208,66.7614,-447.18726,0.73060215,6.524349,2.1183934,2.5620074,2.0981777,1.3052719,2.3050416,0,-227.82913,69.151245,229.36077880859375
2536.0,97.720314,-557.50977,0.10657906,86.72909,-428.98672,0.20218654,83.30064,-434.8354,0.36600044,76.867325,-441.47586,0.6847387,66.924805,-447.6501,0.6801585,137.04721,3.085131,2.9171708,1.2640563,0.49082875,8.57848,1,-255.37155,257.35437,105.65907287597656
2537.0,97.89782,-426.55908,0.75646204,86.25063,-430.1775,0.49247906,80.18818,-435.77075,0.5444306,74.694305,-442.24582,0.77279216,65.8701,-449.10922,0.5906408,130.9508,1.283293,3.2499685,2.3053956,1.8004107,33.04153,1,-230.05246,991.24585,215.148681640625
2538.0,71.998184,-541.4023,0.10181797,41.175594,-520.5913,0.17071083,80.11827,-439.82056,0.3919668,74.22546,-444.9008,0.7713786,65.07231,-452.0811,0.63422954,117.72745,101.02682,4.050408,2.6960483,3.0770826,16.835882,1,-273.0392,505.07645,94.43378448486328
2539.0,72.08826,-541.4846,0.1049647,89.54869,-432.61707,0.22303924,80.47907,-439.60437,0.5675181,73.25699,-446.87827,0.72346693,64.48029,-456.28128,0.64118207,0.12203428,100.39633,0.42061204,2.2018967,4.2417126,11.926773,1,-256.65314,357.80316,95.1025161743164
2540.0,95.322136,-425.77332,0.79809433,85.44845,-433.83646,0.585832,78.828674,-440.7347,0.46371737,72.777504,-448.74948,0.6943832,61.989243,-461.57352,0.6650514,118.02084,4.277722,2.000371,1.9316713,5.8491964,32.071793,1,-235.41348,962.15375,227.04397583007812
2541.0,87.15848,-428.88095,0.18617062,80.43095,-435.57266,0.17381145,77.67814,-444.42902,0.5081068,71.65961,-454.1133,0.6283545,61.753838,-467.24347,0.57010967,8.735143,5.309401,3.8693185,5.479085,5.674837,5.4163504,0,-239.32785,162.49051,236.4864501953125
