Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2488.0,113.711075,-455.15134,0.72874075,108.216934,-470.85367,0.816783,102.23517,-486.43652,0.73518676,95.504684,-506.97046,0.69290376,87.049446,-524.0579,0.49338144,,,,,,,0,-315.414,,248.84734344482422
2489.0,118.83384,-456.67096,0.789754,108.2374,-472.71805,0.80764306,102.23517,-486.5584,0.7345314,95.504684,-506.97046,0.6291501,86.48278,-524.26337,0.53123045,5.3434043,1.8644922,0.12188721,0.0,0.6027581,1.7568755,0,-316.15628,52.706264,244.4233169555664
2490.0,118.83384,-457.11786,0.45505178,108.2374,-472.71805,0.5648827,102.23517,-486.5681,0.5760012,93.27253,-508.1162,0.5859969,85.2022,-526.15497,0.38278034,0.4468994,0.0,0.00970459,2.5090363,2.2843025,0.995677,0,-316.85507,29.870308,244.0268325805664
2491.0,116.3039,-457.9074,0.84360576,108.216934,-472.8323,0.8207336,99.78759,-488.16907,0.6632177,91.99848,-509.47635,0.566503,81.126396,-526.15497,0.41655472,2.6502783,0.11607559,2.9246688,1.8636451,4.0758057,2.1217527,0,-317.62802,63.65258,242.73162078857422
2492.0,115.24465,-458.8141,0.7649692,105.60348,-473.12054,0.8068058,99.41526,-488.31805,0.6196863,88.85672,-509.47635,0.63271254,79.26039,-526.15497,0.34795344,1.3943005,2.6293035,0.4010318,3.1417618,1.866005,1.9146659,0,-317.89682,57.439976,241.8817367553711
2493.0,115.24465,-458.28125,0.80729467,104.272194,-472.71805,0.7868773,94.87292,-488.31805,0.7539124,86.1653,-509.46814,0.6238191,78.26227,-526.2111,0.47665516,0.5328369,1.3907981,4.542343,2.691434,0.99970144,2.0601518,0,-317.71933,61.80455,241.43524169921875
2494.0,114.5831,-458.28125,0.7211716,100.55263,-472.1751,0.79965645,91.974915,-488.16907,0.6826291,84.33012,-509.46814,0.57937795,77.21811,-526.0319,0.41765383,0.6615524,3.7589834,2.9018297,1.8351822,1.0594245,2.177667,0,-317.5451,65.33,241.1229476928711
2495.0,109.34952,-458.28125,0.64548147,97.83111,-471.62323,0.83292115,90.808304,-485.93893,0.7712981,83.597336,-507.13004,0.6246849,75.934975,-525.1496,0.43100542,5.2335815,2.776912,2.516838,2.4502447,1.5572187,2.9751883,0,-316.3446,89.255646,243.4484100341797
2496.0,105.183365,-455.58444,0.7337977,95.98748,-468.97928,0.8044959,90.1042,-483.17606,0.7199497,83.21914,-506.52765,0.68387353,74.20586,-523.74817,0.4768223,4.9628224,3.223266,2.851185,0.71126807,2.225725,2.876686,0,-314.32312,86.300575,245.56023406982422
2497.0,105.183365,-455.58444,0.48990765,95.12409,-468.97928,0.7551702,89.355446,-483.17606,0.7220619,82.66816,-506.52765,0.7600671,74.20586,-523.351,0.44805595,0.0,0.86338806,0.7487564,0.5509796,0.39715576,0.5635385,0,-314.24368,16.906155,245.43387603759766
2498.0,101.963745,-455.58444,0.62960523,95.06708,-468.97928,0.7221979,88.64318,-483.17606,0.640133,82.66816,-506.52765,0.7107348,75.934975,-523.351,0.41627008,3.2196198,0.057014465,0.712265,0.0,1.7291183,1.0400933,0,-314.24368,31.202797,248.98849487304688
2499.0,99.37027,-458.53165,0.38228208,92.56505,-468.8448,0.69079316,86.83112,-482.8038,0.5966321,82.66816,-507.50366,0.6552021,78.234695,-523.74817,0.41271278,3.9258285,2.5056415,1.8498987,0.9760132,2.3337626,2.1690435,0,-315.00644,65.071304,252.04337310791016
2500.0,96.13419,-458.53165,0.13154002,91.266914,-468.8448,0.2939352,86.83112,-482.52792,0.64718074,82.67666,-507.50366,0.59537053,78.234695,-524.5189,0.37912634,3.2360764,1.2981339,0.2758789,0.0084991455,0.77075195,0.62675184,0,-315.1054,18.802555,254.82333374023438
2501.0,96.13419,-458.53165,0.20501907,91.266914,-467.88727,0.49299425,86.63593,-482.07422,0.55018735,82.80066,-507.50366,0.60742986,78.234695,-524.99866,0.3959558,0.0,0.95751953,0.4939103,0.12400055,0.47973633,0.44815996,0,-314.91913,13.444798,254.92787170410156
2502.0,95.63776,-460.06387,0.27961126,91.266914,-467.27457,0.7403839,86.83112,-481.9126,0.65174043,82.83874,-507.5483,0.6250806,78.1354,-525.1146,0.36196643,1.6106421,0.6127014,0.253418,0.05867991,0.15266992,0.43670052,0,-315.1028,13.101015,254.9407958984375
2503.0,96.13419,-455.80875,0.6137624,91.42789,-467.27457,0.80130047,86.92138,-481.9126,0.60690606,83.01361,-507.5483,0.57288533,78.1354,-525.3655,0.34521067,4.2839885,0.1609726,0.09025574,0.17487335,0.2508545,1.02035,0,-314.30194,30.610498,255.49212646484375
