Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2543.0,229.34068,-363.19485,0.321154,229.68535,-373.59875,0.2559474,229.11081,-381.88943,0.516046,227.74193,-385.13193,0.29482892,228.26143,-390.8155,0.22441751,,,,,,,0,-260.06207,,267.7623596191406
2544.0,231.29468,-365.0736,0.50020623,229.03477,-374.3101,0.20527326,261.64185,-529.40924,0.37393793,227.44736,-385.82352,0.3255048,226.51962,-388.19763,0.20710637,2.7106845,0.96397233,151.0641,0.75171,3.1443717,36.561565,1,-289.6988,1096.8469,258.33255767822266
2545.0,231.87692,-367.36945,0.5051483,223.44487,-378.0524,0.15548456,261.50214,-529.25916,0.30730528,225.67397,-385.1571,0.31974244,253.8277,-387.27164,0.22714622,2.368518,6.7269545,0.20504726,1.8944719,27.32377,6.0189295,0,-290.55792,180.56787,317.80223083496094
2546.0,236.19882,-372.91058,0.68864936,273.2597,-387.68134,0.15644658,261.75797,-529.1509,0.28968352,225.44493,-384.00696,0.29707795,253.76547,-387.2132,0.25526983,7.027305,50.73691,0.2777988,1.1727291,0.08536605,7.8403225,0,-293.32855,235.20966,320.8478240966797
2547.0,237.86404,-378.29205,0.77044684,272.05963,-388.2378,0.17795056,261.66418,-529.0716,0.30139136,263.28833,-385.2248,0.17265074,257.46228,-386.50925,0.17472933,5.633221,1.3228079,0.12280409,37.862988,3.7632344,7.3925333,0,-294.6031,221.77599,337.25255966186523
2548.0,236.25003,-379.95023,0.9198566,216.38353,-373.66074,0.15251547,261.5435,-529.201,0.30046225,296.07617,-388.77148,0.15789418,257.83228,-386.67532,0.15417525,2.3139958,57.55275,0.17694834,32.979107,0.40555868,9.632083,0,-292.78778,288.96246,342.6927967071533
2549.0,234.90817,-381.261,0.9103668,251.51805,-386.0401,0.1759799,261.70853,-529.02527,0.30255783,263.99905,-385.9529,0.19018154,257.62534,-386.53168,0.18271092,1.8758134,37.25162,0.24107154,32.20071,0.25190926,8.233729,0,-294.8982,247.01187,346.9377098083496
2550.0,234.42964,-381.33765,0.7372211,224.94533,-391.8607,0.1785934,261.93073,-528.9969,0.41526088,250.9927,-530.6984,0.17704858,255.04309,-386.45602,0.17447901,0.48463243,27.202736,0.22400372,145.32869,2.5833528,18.71476,1,-325.00598,561.44275,346.0553150177002
2551.0,274.29376,-526.69635,0.24186589,224.79633,-391.82318,0.19322108,261.96033,-528.7476,0.42706257,250.85641,-530.58386,0.18300664,252.07178,-388.18542,0.34869048,150.7259,0.15365002,0.25101912,0.17804508,3.4379544,27.136206,1,-354.34326,814.0861,99.11456298828125
2552.0,274.26685,-527.0303,0.18228419,212.86285,-374.79855,0.23637025,262.51553,-387.6733,0.38437113,218.21407,-382.55023,0.17370467,250.58197,-387.6359,0.41722944,0.3350064,20.79052,141.07541,151.58984,1.5879259,61.834663,1,-293.07367,1855.0398,99.64318084716797
2553.0,274.17938,-525.9593,0.18802024,234.03386,-386.86505,0.26394883,262.7036,-387.223,0.40752074,257.24896,-386.77618,0.2562814,249.55043,-387.0099,0.35641107,1.0745494,24.368254,0.48801616,39.26298,1.2066315,11.768457,0,-295.9027,353.0537,100.05134582519531
2554.0,210.33861,-383.66748,0.24365075,232.06212,-386.53073,0.2718407,262.16122,-386.34418,0.40788049,256.9935,-386.5531,0.32269338,247.03268,-387.73077,0.31875566,155.95706,1.9998828,1.0327153,0.33915693,2.618916,25.503342,1,-267.30127,765.1002,353.68113470077515
2555.0,206.47661,-378.64432,0.31946075,234.30446,-384.48416,0.33339012,260.50504,-386.19235,0.37269282,255.58649,-386.18927,0.39999077,246.332,-386.0982,0.27617708,6.336182,3.035875,1.6631334,1.4532921,1.7765801,2.7784286,0,-265.45764,83.35285,349.4067316055298
2556.0,201.94878,-379.19443,0.7753668,213.99599,-379.59888,0.5652358,262.04324,-385.09326,0.37016276,255.15347,-385.2991,0.35336623,245.71521,-385.22473,0.23031963,4.561127,20.887796,1.8905247,0.9898984,1.0692931,7.251824,0,-264.01807,217.5547,352.1549668312073
2557.0,208.67543,-375.31757,0.38979983,218.45102,-379.97342,0.32559958,261.9063,-383.43433,0.3879673,254.43231,-384.0009,0.34262234,245.36871,-384.74875,0.32765085,7.7638865,4.470749,1.6645772,1.4850732,0.58874387,3.286777,0,-262.63098,98.6033,345.5854272842407
2558.0,208.91113,-380.17712,0.5229527,232.95952,-382.64462,0.2797065,262.57214,-382.2319,0.4739552,252.83229,-383.04556,0.2646984,245.72202,-384.1785,0.27116513,4.8652706,14.752352,1.3744651,1.8635206,0.67082715,4.412328,0,-263.59155,132.36983,353.79625940322876
2559.0,204.0223,-379.11578,0.7245439,214.71507,-378.05923,0.4825841,259.83728,-381.6692,0.44206637,247.89952,-383.75964,0.37694508,243.37286,-384.33612,0.26516664,5.002719,18.811848,2.7921538,4.984188,2.3544338,7.1751165,0,-262.524,215.25348,352.44313621520996
2560.0,204.87021,-381.48535,0.48933518,215.99876,-380.2776,0.49944595,259.95212,-381.48782,0.40063393,249.00359,-383.44818,0.37698746,242.45143,-386.05423,0.2722038,2.5167067,2.562997,0.21466555,1.1471566,1.9495991,1.7466571,0,-263.68665,52.39971,353.06837224960327
