Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2484.0,167.06676,-553.59863,0.8822498,144.19888,-547.8334,0.76824105,129.01312,-547.6071,0.65773463,117.32122,-549.72327,0.6847648,105.51717,-550.76117,0.50064236,,,,,,,0,-358.99268,,177.36050415039062
2485.0,167.18555,-553.7117,0.8982521,144.11833,-547.957,0.82460696,129.06288,-547.5121,0.65057635,117.35984,-549.88586,0.67272955,105.43471,-550.94293,0.5138516,0.16397674,0.14752798,0.10727059,0.16712122,0.19959544,0.15553932,0,-359.0899,4.666179,177.43270874023438
2486.0,167.45053,-553.6248,0.952401,144.16081,-548.1196,0.7761576,128.91525,-547.7639,0.6640476,117.56447,-549.9174,0.67820245,105.31858,-550.9988,0.48909938,0.27885488,0.16811436,0.29191288,0.20704672,0.12885803,0.22285771,0,-359.1729,6.685731,177.57980346679688
2487.0,167.62471,-553.48004,0.9768348,144.41966,-547.9522,0.7417564,130.65276,-547.70825,0.64057815,117.87578,-549.9319,0.65774286,105.37824,-551.0718,0.4748881,0.2264912,0.30827364,1.7383945,0.3116457,0.09427753,0.51928514,0,-359.11682,15.578553,177.78436279296875
2488.0,167.63461,-553.2862,0.9521756,144.46861,-547.856,0.7334464,130.70308,-547.6544,0.65446264,117.68295,-549.9204,0.66395855,105.34085,-550.95135,0.47604075,0.19410044,0.10793011,0.07369156,0.19316643,0.12609394,0.14381474,0,-359.02173,4.314442,177.85348510742188
2489.0,167.91728,-553.30096,0.96154654,144.6612,-547.79486,0.7289687,131.30501,-547.5259,0.6718342,117.831184,-549.92194,0.656838,105.53023,-550.9593,0.50559807,0.2830547,0.2020587,0.61550033,0.14823936,0.18954298,0.2911328,0,-358.9886,8.733984,177.85043334960938
2490.0,168.21562,-552.84625,0.9521465,144.55849,-547.7773,0.7182921,130.96269,-547.26843,0.6972911,117.649956,-549.6673,0.6661203,105.53726,-550.8577,0.4943181,0.543847,0.10420029,0.42832068,0.31254548,0.101805806,0.32590562,0,-358.77142,9.777168,178.18283081054688
2491.0,168.26749,-553.0257,0.9745519,144.57263,-547.8345,0.6909042,130.93706,-547.4722,0.7251032,117.13963,-549.60785,0.66036034,105.07465,-550.4649,0.50339335,0.18678828,0.05891322,0.20540231,0.5137735,0.60689026,0.2859783,0,-358.76904,8.579349,177.679443359375
2492.0,168.25311,-553.02997,0.98691607,144.5396,-547.80505,0.6936677,131.065,-547.35645,0.7357102,117.282265,-549.6796,0.6567637,105.092094,-550.38153,0.5001627,0.014995314,0.044235777,0.17255658,0.15967385,0.08517869,0.089529015,0,-358.73853,2.6858704,177.59890747070312
2493.0,168.39705,-553.019,0.97209835,144.60349,-547.8301,0.6859932,131.38274,-547.4353,0.7342113,117.387856,-549.76917,0.6540293,104.92617,-550.2533,0.5018802,0.14435484,0.06861463,0.32737324,0.13844341,0.20970212,0.17573604,0,-358.74945,5.272081,177.50497436523438
2494.0,168.41255,-553.0587,0.96268916,144.71,-547.8319,0.6924403,131.2902,-547.466,0.73648924,117.05558,-549.7336,0.6498381,104.7745,-550.25366,0.49497345,0.042651173,0.10653734,0.0974895,0.3341753,0.15167281,0.13540898,0,-358.75684,4.062269,177.47613525390625
2495.0,168.50826,-553.16235,0.9717192,144.73392,-548.6826,0.7025351,130.96172,-547.64276,0.7191265,117.297844,-549.68884,0.6510333,104.83897,-550.35175,0.4789252,0.14106686,0.85104394,0.3730279,0.24636011,0.117373526,0.3462118,1,-358.9937,10.3863535,177.47238159179688
2496.0,168.51662,-553.2794,0.9520905,144.79639,-548.7135,0.6844664,131.3588,-547.56757,0.70873445,117.43371,-549.75476,0.6554631,104.83009,-550.3148,0.48025635,0.117363684,0.06968676,0.40413666,0.15101084,0.037977353,0.16175923,0,-359.0141,4.8527765,177.3347930908203
2497.0,168.5967,-553.33026,0.9614853,144.88635,-548.91876,0.694867,131.40172,-547.5438,0.71181995,117.24877,-549.6741,0.67621046,104.745224,-550.29254,0.472549,0.09485486,0.22411163,0.049051974,0.20177251,0.08774459,0.1307247,0,-359.03986,3.9217408,177.27621459960938
