Frames,Tail_X,Tail_Y,Tail_L,Body1_X,Body1_Y,Body1_L,Body2_X,Body2_Y,Body2_L,Body3_X,Body3_Y,Body3_L,Head_X,Head_Y,Head_L,Tail_dist,Body1_dist,Body2_dist,Body3_dist,Head_dist,avg_dist_vel,jittery,distance_surface,avg_acc,angle
2513.0,165.04762,-523.7758,0.24267249,178.41286,-525.7681,0.67130005,188.9755,-527.1392,0.6633493,200.32639,-531.7237,0.6775396,209.70253,-535.5445,0.6072544,,,,,,,0,-338.79022,,345.2355785369873
2514.0,165.04762,-524.5401,0.20449784,178.41286,-525.7681,0.64410794,188.74345,-527.29297,0.64370316,200.32639,-531.7496,0.6693897,209.81523,-535.5445,0.5934275,0.7642822,0.0,0.2783542,0.025878906,0.112701416,0.15232506,0,-338.97906,4.5697517,346.1898431777954
2515.0,164.51495,-525.5501,0.15476938,177.58963,-526.0447,0.5442755,188.6793,-527.30975,0.626562,200.18585,-531.7496,0.63904005,209.85732,-535.65717,0.63636917,1.1418651,0.86843693,0.0663075,0.14053345,0.12027374,0.3295964,0,-339.26227,9.887892,347.43389892578125
2516.0,163.58485,-525.5501,0.3703708,177.58325,-526.2069,0.66582435,188.4917,-527.30975,0.688058,200.18585,-531.7496,0.6609419,209.85732,-535.65717,0.58733666,0.9300995,0.16235678,0.18760681,0.0,0.0,0.19568071,0,-339.29474,5.870421,347.678692817688
2517.0,19.17227,-352.7022,0.30471522,177.34758,-526.26215,0.7154991,188.38535,-527.39764,0.68992907,200.09396,-531.7237,0.6527998,209.81523,-535.65717,0.62176865,225.2363,0.24205866,0.13797058,0.09546309,0.04208374,23.114393,1,-304.7486,693.43176,316.17888259887695
2518.0,19.371216,-352.78302,0.17799582,177.25623,-526.544,0.65531194,188.38535,-527.39764,0.67093414,199.92592,-531.6964,0.63052875,209.77226,-535.65717,0.60557574,0.21473205,0.29629526,0.0,0.17024536,0.04296875,0.1334695,0,-304.8156,4.004085,316.1551856994629
2519.0,19.358747,-352.78302,0.19779941,177.25623,-526.544,0.4990402,188.17642,-527.30975,0.6229228,199.78224,-531.4378,0.6032749,209.61977,-535.65717,0.6187887,0.012468338,0.0,0.22665772,0.29583788,0.15249634,0.16385506,0,-304.74634,4.915652,316.1341247558594
2520.0,19.313265,-352.78302,0.2628903,176.96706,-526.544,0.54355323,188.17642,-527.28284,0.64368093,199.70126,-531.32837,0.65722567,209.29391,-535.65717,0.66070324,0.045482635,0.2891693,0.026916504,0.1361387,0.32585144,0.17746279,0,-304.7191,5.3238835,316.09191131591797
2521.0,19.313265,-352.78302,0.21966738,176.96706,-526.4402,0.4459725,188.17642,-527.28284,0.6383689,199.42511,-531.3071,0.6650909,209.20872,-535.82263,0.63983274,0.0,0.1038208,0.0,0.2769692,0.18610859,0.13399707,0,-304.72714,4.019912,316.0531768798828
2522.0,19.313265,-352.78302,0.2276087,176.82301,-526.4402,0.49615732,188.17642,-527.28284,0.63365746,199.1912,-531.2502,0.6520241,208.97473,-535.97516,0.6197435,0.0,0.14404297,0.0,0.24074903,0.27931598,0.15272623,0,-304.74628,4.5817866,315.99403381347656
2523.0,19.313265,-352.90622,0.22355776,176.69972,-526.4402,0.65360516,187.99312,-527.4702,0.6269588,198.98146,-531.2502,0.6569639,208.97473,-536.0545,0.6155911,0.12319946,0.123291016,0.26212743,0.20973206,0.0793457,0.16534148,0,-304.82428,4.960244,316.0008850097656
2524.0,19.313265,-352.90887,0.22828616,176.64763,-526.4553,0.5667754,187.82567,-527.6053,0.6198917,198.98146,-531.3071,0.65056556,208.97473,-536.0545,0.6284984,0.0026550293,0.054248076,0.21513624,0.0569458,0.0,0.07489215,1,-304.8662,2.2467644,316.00130462646484
2525.0,19.28148,-352.77777,0.2667075,176.69972,-526.4553,0.5870642,187.78076,-527.912,0.65208036,198.95064,-531.50885,0.6417021,209.03403,-536.0545,0.62514496,0.13490129,0.052093506,0.30997178,0.20406245,0.059295654,0.15750125,0,-304.94165,4.725037,315.9945640563965
2526.0,19.28148,-352.77777,0.25796765,176.69972,-526.4553,0.531807,187.78076,-528.0147,0.62982947,198.95064,-531.59094,0.6408294,209.03403,-535.79877,0.63425636,0.0,0.0,0.10272217,0.082092285,0.2557373,0.103725344,0,-304.9275,3.1117601,316.0345344543457
2527.0,19.31853,-352.7037,0.22720912,176.70898,-526.57947,0.506992,187.7808,-528.04816,0.6220224,198.95064,-531.6397,0.65265197,209.03403,-535.79877,0.6457467,0.08281531,0.12449054,0.033447295,0.04876709,0.0,0.050690833,0,-304.95395,1.5207249,316.01736068725586
2528.0,19.303493,-352.6591,0.2397157,176.70898,-526.4425,0.6363742,187.74934,-528.04816,0.62745756,198.9289,-531.68616,0.66200924,208.87428,-535.79877,0.6424092,0.047082055,0.13696289,0.031463623,0.051285334,0.15974426,0.09072781,0,-304.9269,2.7218342,315.98854064941406
2529.0,19.28148,-352.56683,0.24735108,176.70898,-526.4425,0.5738993,187.66158,-528.04816,0.64585584,198.90169,-531.82806,0.67377114,208.84848,-535.9308,0.65516126,0.09484449,0.0,0.087768555,0.14449121,0.13451692,0.095002264,0,-304.9633,2.8500679,315.9529266357422
2530.0,19.288363,-352.53494,0.25560188,175.0256,-526.57,0.5020191,187.7808,-528.08435,0.6568835,198.8816,-531.8596,0.67384374,208.71227,-535.9763,0.66405994,0.032624923,1.6882018,0.124604605,0.037402652,0.1436237,0.3844915,0,-305.00507,11.534744,315.91921615600586
2531.0,19.303493,-352.5256,0.25306043,174.78328,-526.6045,0.47517735,187.80981,-528.08435,0.67671585,198.8816,-531.9215,0.66268057,208.71227,-536.08234,0.65365565,0.017780675,0.24476628,0.029006958,0.06188965,0.10601807,0.092143364,0,-305.04364,2.7643008,315.89893341064453
2532.0,19.303493,-352.5256,0.2728915,174.78328,-526.57,0.5472944,187.80981,-528.43066,0.7161422,198.8816,-531.9991,0.6462978,208.71227,-536.1406,0.66498864,0.0,0.034484863,0.34631348,0.07757568,0.058288574,0.124940135,0,-305.1332,3.7482038,315.8898391723633
